dataset,source,target,lag_h,aligned_n,opposed_n,aligned_rho,opposed_rho,aligned_minus_opposed
KnowAir,25,113,3,3464,4123,0.3367088516219364,0.06216453942864135,0.27454431219329506
KnowAir,25,113,6,3463,4123,0.13560204386169716,-0.0986708214120626,0.23427286527375976
KnowAir,25,113,12,3461,4123,-0.05876304824589957,-0.030366563397640753,-0.028396484848258817
KnowAir,165,89,0,2851,4948,0.17929956296487926,0.1237268865188788,0.05557267644600046
KnowAir,165,89,3,2851,4948,0.22853263507651914,0.14100267267677874,0.0875299623997404
KnowAir,165,89,6,2851,4948,-0.012117337592345501,-0.03998641164799904,0.02786907405565354
KnowAir,165,89,12,2851,4948,-0.007970851560157708,0.025582157116837603,-0.03355300867699531
KnowAir,132,130,0,2528,5017,0.22956399465480948,0.36721815868937585,-0.13765416403456637
KnowAir,132,130,3,2527,5017,0.25151836879261164,0.16729134636784748,0.08422702242476415
KnowAir,132,130,6,2526,5017,0.07449955464207678,-0.0842045789910617,0.15870413363313846
KnowAir,132,130,12,2525,5017,-0.03714200510506057,-0.02712820170353456,-0.010013803401526009
KnowAir,5,13,0,2990,1873,0.23430267506070282,0.18530758500975425,0.04899509005094857
KnowAir,5,13,3,2990,1873,0.07388513508419402,0.02618653109091995,0.047698603993274066
KnowAir,5,13,6,2990,1873,-0.08475960013348745,-0.05259712935259583,-0.03216247078089162
KnowAir,5,13,12,2989,1873,0.023514775474818436,-0.09363190617671117,0.11714668165152961
KnowAir,168,90,0,4828,1435,0.37785939371711114,0.3122481190262772,0.06561127469083394
KnowAir,168,90,3,4828,1435,0.1585213777825855,0.1272199207218612,0.03130145706072429
KnowAir,168,90,6,4828,1435,-0.11107644097418819,-0.13006445534623018,0.018988014372041992
KnowAir,168,90,12,4828,1435,0.08642930509867085,0.08399483075193762,0.0024344743467332314
KnowAir,42,67,0,4194,2855,0.215549707327638,0.18931390487278885,0.02623580245484916
KnowAir,42,67,3,4194,2854,0.1648403009622465,0.16945562956377475,-0.004615328601528246
KnowAir,42,67,6,4194,2854,-0.05692382305299272,0.005236082169399698,-0.06215990522239242
KnowAir,42,67,12,4194,2854,0.02544026961849623,-0.05140113779582254,0.07684140741431877
KnowAir,55,97,0,3825,3290,0.2349611449308718,0.26234410983430145,-0.027382964903429646
KnowAir,55,97,3,3824,3290,0.00940803275743795,0.0470339501744685,-0.03762591741703055
KnowAir,55,97,6,3823,3290,-0.0239296035342259,-0.044835497753598366,0.020905894219372466
KnowAir,55,97,12,3821,3290,0.020356944582983164,-0.011498380933759537,0.0318553255167427
KnowAir,68,74,0,3050,2974,0.15837301178024565,0.1667088789254238,-0.008335867145178144
KnowAir,68,74,3,3050,2974,0.062211715818529675,-0.046675543120824434,0.10888725893935411
KnowAir,68,74,6,3050,2974,-0.012180308311346604,-0.05811511178697172,0.04593480347562512
KnowAir,68,74,12,3050,2972,0.06374568271871732,-0.0037782850850720086,0.06752396780378933
KnowAir,40,56,0,5773,3596,0.1650459155516352,0.19042997855343308,-0.02538406300179788
KnowAir,40,56,3,5773,3596,0.11022805775252531,0.013657063805779118,0.09657099394674619
KnowAir,40,56,6,5772,3596,0.022466963878970795,-0.09193400421591473,0.11440096809488552
KnowAir,40,56,12,5771,3596,0.04792153063814369,-0.06434976345085912,0.1122712940890028
KnowAir,137,138,0,2937,5143,0.15558062049467067,0.17218513380596187,-0.016604513311291202
KnowAir,137,138,3,2936,5143,0.07258852658692555,0.05161276876076633,0.020975757826159222
KnowAir,137,138,6,2936,5143,-0.0155989102406789,-0.07474114719575521,0.05914223695507631
KnowAir,137,138,12,2936,5143,0.11628254222176476,0.04467893079356555,0.07160361142819921
KnowAir,41,101,0,4807,4182,0.19790388595761127,0.3645586866496323,-0.16665480069202104
KnowAir,41,101,3,4807,4181,0.17539114173788853,0.027313424137952153,0.14807771759993638
KnowAir,41,101,6,4807,4180,0.07157577989857604,-0.1280372865898445,0.19961306648842053
KnowAir,41,101,12,4807,4178,0.021911957289061413,-0.023774353182794767,0.04568631047185618
KnowAir,106,103,0,3147,4649,0.1308475536489717,0.17704432149498125,-0.04619676784600957
KnowAir,106,103,3,3147,4648,0.0959032574001766,0.011343989683609166,0.08455926771656744
KnowAir,106,103,6,3147,4647,-0.05089578884910532,-0.12069050756751575,0.06979471871841042
KnowAir,106,103,12,3147,4645,0.08688207109370652,0.11901960125113385,-0.03213753015742733
KnowAir,78,150,0,2880,3582,0.2575941334759031,0.3428362318363198,-0.08524209836041668
KnowAir,78,150,3,2879,3582,0.12162947971095853,0.0676656895877779,0.05396379012318063
KnowAir,78,150,6,2878,3582,-0.017500588596326878,-0.14257806022344682,0.12507747162711993
KnowAir,78,150,12,2877,3582,0.04898774173530875,-0.016637726864231834,0.06562546859954059
KnowAir,76,118,0,3119,4712,0.1628515837631743,0.3349172100110197,-0.1720656262478454
KnowAir,76,118,3,3119,4712,0.24878394206909232,0.1060668070110791,0.14271713505801323
KnowAir,76,118,6,3119,4712,0.11898815919353148,-0.06591217694592476,0.18490033613945622
KnowAir,76,118,12,3119,4712,0.02497495768869617,-0.06625142579360517,0.09122638348230133
KnowAir,98,102,0,3334,3895,0.16420128943085638,0.30563529673043544,-0.14143400729957906
KnowAir,98,102,3,3334,3894,0.06522082758584671,-0.03601190970209478,0.1012327372879415
KnowAir,98,102,6,3334,3893,0.010937727131628308,-0.059059100662304534,0.06999682779393285
KnowAir,98,102,12,3334,3891,-0.017329164154617688,-0.02681310071286599,0.009483936558248304
KnowAir,15,4,0,1798,4925,0.13649891849486653,0.21033010701748905,-0.07383118852262252
KnowAir,15,4,3,1798,4924,0.044316243509102946,0.051073145859852,-0.006756902350749057
KnowAir,15,4,6,1798,4923,-0.027996455983202422,-0.14526991508321124,0.11727345910000882
KnowAir,15,4,12,1798,4921,0.009980584061811798,0.04291008078955118,-0.03292949672773938
KnowAir,89,170,0,5614,2523,0.043317618155189995,0.011770688589149992,0.03154692956604
KnowAir,89,170,3,5614,2523,-0.03088093909686048,-0.13891736461251342,0.10803642551565293
KnowAir,89,170,6,5613,2523,-0.02308838514631424,-0.12425817808951077,0.10116979294319653
KnowAir,89,170,12,5611,2523,0.07755333906971602,0.09055007348432986,-0.01299673441461384
KnowAir,60,53,0,2789,4093,0.2215303454432843,0.2692560208806363,-0.04772567543735204
KnowAir,60,53,3,2789,4093,0.10976588450545659,0.11722781989936105,-0.0074619353939044675
KnowAir,60,53,6,2789,4093,-0.03157367133038047,-0.08261143752539303,0.05103776619501256
KnowAir,60,53,12,2789,4093,0.00781167007107908,-0.000667345492161636,0.008479015563240716
KnowAir,80,160,0,5043,1714,0.24997652739889645,0.36429900726189984,-0.1143224798630034
KnowAir,80,160,3,5042,1714,0.1995645501002064,0.3124627939509918,-0.1128982438507854
KnowAir,80,160,6,5042,1714,-0.06758871962348198,-0.13583887613492998,0.068250156511448
KnowAir,80,160,12,5040,1714,0.007461935019109115,0.10324805580692127,-0.09578612078781215
KnowAir,66,127,0,2505,3962,0.29537756312851193,0.21046735604040306,0.08491020708810887
KnowAir,66,127,3,2505,3961,-0.09565911620496885,-0.009275354522838144,-0.0863837616821307
KnowAir,66,127,6,2505,3961,-0.1190424311513671,-0.1537592973061427,0.03471686615477561
KnowAir,66,127,12,2505,3961,0.013066137879605023,0.0833454894666122,-0.07027935158700718
KnowAir,48,49,0,2685,4036,0.14701439465795735,0.2002108909618265,-0.05319649630386916
KnowAir,48,49,3,2685,4036,0.036510535633686815,0.06357572461358328,-0.027065188979896466
KnowAir,48,49,6,2685,4036,-0.12259499084507974,-0.08493279553160192,-0.03766219531347782
KnowAir,48,49,12,2685,4036,0.07588580876959804,0.07192641235097233,0.0039593964186257075
KnowAir,139,140,0,4169,3226,0.10038039397769914,0.1912996510509203,-0.09091925707322117
KnowAir,139,140,3,4168,3226,0.034262145980172055,0.04130735323409884,-0.007045207253926787
KnowAir,139,140,6,4167,3226,-0.06599759557194246,-0.16420116558368356,0.0982035700117411
KnowAir,139,140,12,4165,3226,0.13621083776640971,0.07920589091140715,0.05700494685500257
KnowAir,3,0,0,2466,5286,0.08316224856612175,0.158314727289804,-0.07515247872368225
KnowAir,3,0,3,2466,5285,0.06080883734844719,0.06301820766825993,-0.002209370319812734
KnowAir,3,0,6,2466,5284,0.05502706586551011,-0.09973814128149827,0.15476520714700837
KnowAir,3,0,12,2466,5282,0.032098909896031286,0.01781816402742349,0.014280745868607794
KnowAir,165,46,0,3272,4069,0.26803681868457657,0.1146753455022998,0.15336147318227678
KnowAir,165,46,3,3272,4069,0.21679486157040564,0.05292411060690725,0.1638707509634984
KnowAir,165,46,6,3272,4069,0.028598687623266273,-0.04334430888085242,0.07194299650411869
KnowAir,165,46,12,3272,4069,-0.01658160681192966,0.010570983183379502,-0.027152589995309163
KnowAir,75,145,0,1751,2425,0.3087815717348911,0.36617318894537587,-0.05739161721048475
KnowAir,75,145,3,1751,2425,0.25627982087996515,0.07764961647306488,0.17863020440690025
KnowAir,75,145,6,1751,2425,0.03395471873750886,-0.08348682905291178,0.11744154779042065
KnowAir,75,145,12,1751,2425,-0.10439191091272464,-0.05725457608712458,-0.04713733482560006
KnowAir,58,29,0,2529,5164,0.3173118840916487,0.3112039832237548,0.006107900867893867
KnowAir,58,29,3,2528,5164,0.21087795914067278,0.09445526059762205,0.11642269854305073
KnowAir,58,29,6,2527,5164,-0.030355538261749512,-0.09905688155855727,0.06870134329680776
KnowAir,58,29,12,2526,5164,0.013348527280765509,-0.020281149073109,0.03362967635387451
KnowAir,42,65,0,3948,4436,0.25753455614008763,0.2420312406526722,0.015503315487415431
KnowAir,42,65,3,3947,4436,0.10924129349882682,0.09240275373419161,0.016838539764635202
KnowAir,42,65,6,3946,4436,-0.11185136513785723,-0.03735234446955928,-0.07449902066829794
KnowAir,42,65,12,3944,4436,0.04220044989844424,-0.00023956137385193273,0.04244001127229617
KnowAir,88,166,0,3674,3396,0.38325099602503987,0.1509539626981326,0.23229703332690727
KnowAir,88,166,3,3674,3396,-0.0019440762675001183,0.011488002937824036,-0.013432079205324155
KnowAir,88,166,6,3674,3396,-0.1786204965780425,-0.07701083705095392,-0.10160965952708857
KnowAir,88,166,12,3674,3396,0.01115486647340619,0.0440708266170315,-0.032915960143625314
KnowAir,140,141,0,3993,3573,0.3105757926617538,0.21623735679080267,0.09433843587095112
KnowAir,140,141,3,3992,3573,0.06842495296073296,-0.1434989836279322,0.21192393658866515
KnowAir,140,141,6,3991,3573,-0.03666848447073848,-0.07220140471004731,0.03553292023930883
KnowAir,140,141,12,3991,3573,0.113876453200659,0.10890647335379967,0.004969979846859332
KnowAir,158,44,0,5506,3085,0.17239882419085828,0.2609063846459417,-0.0885075604550834
KnowAir,158,44,3,5505,3085,0.1282629524288633,0.046452250927243165,0.08181070150162012
KnowAir,158,44,6,5504,3085,0.09662515121978403,-0.1069886340863345,0.2036137853061185
KnowAir,158,44,12,5502,3085,0.005939645979640339,0.04974090979664315,-0.043801263817002806
KnowAir,87,170,0,3047,4406,0.08263981509607794,0.12221533009471436,-0.039575514998636416
KnowAir,87,170,3,3047,4406,-0.14450418045126162,0.014179571609115564,-0.1586837520603772
KnowAir,87,170,6,3047,4406,-0.1873791859053466,-0.071783899421365,-0.11559528648398161
KnowAir,87,170,12,3047,4405,0.037807050553497194,-0.014736902417933991,0.05254395297143118
KnowAir,116,31,0,2426,5537,0.1599755879062323,0.19802211707162423,-0.03804652916539192
KnowAir,116,31,3,2426,5536,-0.020519469400855923,0.05670765191489761,-0.07722712131575353
KnowAir,116,31,6,2426,5535,-0.04728808481791169,-0.03368308615054986,-0.013604998667361833
KnowAir,116,31,12,2426,5533,0.0015481625440734684,-0.013718441018566938,0.015266603562640407
KnowAir,9,6,0,2470,5574,0.2357356274250691,0.34849456235292786,-0.11275893492785877
KnowAir,9,6,3,2470,5573,0.2199677851627029,0.13328475656580302,0.08668302859689989
KnowAir,9,6,6,2470,5572,0.08687215391930184,-0.07647777933810535,0.16334993325740718
KnowAir,9,6,12,2470,5570,-0.03609347746634922,-0.08380048880212089,0.04770701133577167
KnowAir,159,157,0,2007,4016,0.21720232436080944,0.1919465878013877,0.025255736559421732
KnowAir,159,157,3,2007,4016,0.05801459867297211,0.04923967934134019,0.008774919331631922
KnowAir,159,157,6,2007,4016,-0.06758999980642195,-0.11644962698240278,0.04885962717598083
KnowAir,159,157,12,2007,4016,0.0946441140133993,0.049913932357838364,0.04473018165556093
KnowAir,94,95,0,2004,2533,0.21767504981368085,0.25098911028236476,-0.033314060468683904
KnowAir,94,95,3,2004,2533,0.20456383336482856,0.10133011364676608,0.10323371971806247
KnowAir,94,95,6,2004,2533,-0.09542181869412839,-0.14301798957249917,0.047596170878370786
KnowAir,94,95,12,2004,2533,0.12808210534737355,0.03831708268754972,0.08976502265982383
KnowAir,114,35,0,3758,3706,0.16098348368168078,0.22710630643789737,-0.06612282275621659
KnowAir,114,35,3,3757,3706,0.19603594131370078,-0.008988345268053644,0.20502428658175442
KnowAir,114,35,6,3756,3706,0.11278708250540356,-0.15098522268362397,0.2637723051890275
KnowAir,114,35,12,3754,3706,0.0659956901516175,0.09452314864926545,-0.028527458497647942
KnowAir,162,84,0,1995,7276,0.3496683018061603,0.330002003292905,0.019666298513255298
KnowAir,162,84,3,1995,7275,-0.04436483908927357,-0.031545887241531005,-0.012818951847742566
KnowAir,162,84,6,1995,7274,-0.17545326670772,-0.13881433720545852,-0.03663892950226147
KnowAir,162,84,12,1995,7272,0.16879025081064636,0.10974009425013863,0.05905015656050773
KnowAir,156,158,0,3650,4195,0.21222641322495847,0.2977093716929702,-0.08548295846801171
KnowAir,156,158,3,3649,4195,0.0988522461657457,0.0007845272608201005,0.0980677189049256
KnowAir,156,158,6,3648,4195,-0.020968258202871577,-0.1714180887478754,0.15044983054500383
KnowAir,156,158,12,3646,4195,0.11309454031130385,0.07041199147401865,0.0426825488372852
KnowAir,39,140,0,2798,6440,0.16962635097828396,0.2249204583659888,-0.05529410738770485
KnowAir,39,140,3,2798,6439,-0.02215167137140098,0.005511799202766965,-0.027663470574167945
KnowAir,39,140,6,2798,6438,-0.11538893812982191,-0.07037839673677798,-0.04501054139304393
KnowAir,39,140,12,2798,6436,0.019032243361925286,0.09564718326848932,-0.07661493990656404
KnowAir,111,30,0,3161,4567,0.18136884775615297,0.09319554397938984,0.08817330377676313
KnowAir,111,30,3,3160,4567,0.24991111240027128,0.05541783879234783,0.19449327360792346
KnowAir,111,30,6,3159,4567,0.16177934253089077,-0.03449056273179443,0.1962699052626852
KnowAir,111,30,12,3157,4567,0.012395326129115827,-0.012963835059335897,0.025359161188451725
KnowAir,22,25,0,2888,4787,0.6191634934801135,0.507484693690733,0.11167879978938045
KnowAir,22,25,3,2887,4787,0.22604033472195448,0.08394474857590525,0.14209558614604922
KnowAir,22,25,6,2886,4787,-0.09535025777027387,-0.11853621299895245,0.023185955228678584
KnowAir,22,25,12,2885,4787,-0.05186017806701129,-0.07527347719019795,0.023413299123186654
KnowAir,88,45,0,2141,4136,0.1651939891403102,0.3004846960185095,-0.13529070687819933
KnowAir,88,45,3,2141,4135,-0.037383147509743975,-0.1405361223013091,0.10315297479156513
KnowAir,88,45,6,2141,4134,-0.07449270556444434,-0.22771368797149516,0.15322098240705082
KnowAir,88,45,12,2141,4133,0.023349396995954785,0.08319349648386902,-0.059844099487914235
KnowAir,48,179,0,879,4431,0.15176232541704465,0.4381191071105338,-0.28635678169348916
KnowAir,48,179,3,879,4431,-0.26528756333265585,-0.010937063754594408,-0.25435049957806144
KnowAir,48,179,6,879,4431,-0.1788898083798796,-0.24868561299962902,0.06979580461974941
KnowAir,48,179,12,879,4431,0.1307306224138671,0.21216507954680003,-0.08143445713293293
KnowAir,112,139,0,4003,2945,0.11089032118321257,0.18238944683592642,-0.07149912565271385
KnowAir,112,139,3,4002,2945,0.16985892054779303,-0.0033702738333688635,0.17322919438116188
KnowAir,112,139,6,4001,2945,0.11779912141421803,-0.08616693369958962,0.20396605511380766
KnowAir,112,139,12,3999,2945,0.06018633960914952,0.019655991348507082,0.04053034826064244
KnowAir,171,167,0,5273,1552,0.3017751777546059,0.2234468091117232,0.07832836864288267
KnowAir,171,167,3,5272,1552,-0.048087013174313485,-0.05415102223571842,0.006064009061404932
KnowAir,171,167,6,5271,1552,-0.11806573344941124,-0.09906710611344154,-0.0189986273359697
KnowAir,171,167,12,5269,1552,0.12662299081422745,0.024712092709255274,0.10191089810497218
KnowAir,50,51,0,4224,2482,0.2002416229800682,0.21204445530584554,-0.011802832325777335
KnowAir,50,51,3,4223,2482,0.04616497183581093,-0.1153419534736224,0.16150692530943334
KnowAir,50,51,6,4222,2482,-0.022732873257444323,-0.18161081989204078,0.15887794663459645
KnowAir,50,51,12,4220,2482,0.07504467328557848,0.0628793194736138,0.01216535381196468
KnowAir,105,56,0,2185,3929,0.1627793141424683,0.2035443394358802,-0.040765025293411916
KnowAir,105,56,3,2185,3928,0.09688566375863765,0.020395322599204853,0.07649034115943279
KnowAir,105,56,6,2185,3927,-0.012894524880388936,-0.11598054945619998,0.10308602457581105
KnowAir,105,56,12,2185,3926,0.026096378954962914,0.05268103110904129,-0.02658465215407838
KnowAir,182,49,0,4974,2211,0.1364494452348041,0.2262285151799731,-0.08977906994516902
KnowAir,182,49,3,4973,2211,0.09847928235459148,0.10984391619858021,-0.011364633843988725
KnowAir,182,49,6,4972,2211,-0.12267512403293829,-0.04182854498308198,-0.08084657904985632
KnowAir,182,49,12,4971,2211,0.10598439411268716,0.04280567977021324,0.06317871434247392
KnowAir,151,158,0,4734,2185,0.369768940056443,0.26801185428710855,0.10175708576933445
KnowAir,151,158,3,4734,2185,0.15515825839709604,-0.0021320835160481173,0.15729034191314417
KnowAir,151,158,6,4733,2185,-0.05532526476191587,-0.1885917427186056,0.13326647795668972
KnowAir,151,158,12,4731,2185,0.05054958538098144,0.11915804810468035,-0.06860846272369892
KnowAir,150,118,0,3601,4837,0.39101863344597565,0.2509266196723913,0.14009201377358432
KnowAir,150,118,3,3601,4836,0.14829404942485933,-0.008364058608646092,0.1566581080335054
KnowAir,150,118,6,3601,4836,-0.06687223331444554,-0.08349105622430196,0.016618822909856418
KnowAir,150,118,12,3601,4836,0.010333874383584536,-0.053067531079612415,0.06340140546319695
KnowAir,87,171,0,2581,4275,0.24410530189002783,0.17946614784535767,0.06463915404467016
KnowAir,87,171,3,2581,4275,0.1550966511353077,0.11909123873405486,0.03600541240125285
KnowAir,87,171,6,2581,4275,-0.07199505131836115,-0.11148784007017432,0.03949278875181317
KnowAir,87,171,12,2581,4273,0.10335637366903003,0.08054570870038216,0.022810664968647865
KnowAir,139,133,0,5486,3116,0.27816734896470713,0.2392029658676679,0.03896438309703923
KnowAir,139,133,3,5485,3116,0.2011803740904448,0.08407154338919016,0.11710883070125465
KnowAir,139,133,6,5484,3116,0.034141570242995044,-0.07712826685323261,0.11126983709622765
KnowAir,139,133,12,5482,3116,0.010590585616309935,0.019187290234239082,-0.008596704617929147
KnowAir,164,88,0,6069,1984,0.29222206962307695,0.4037619031325275,-0.11153983350945057
KnowAir,164,88,3,6068,1984,0.05433071631078565,0.12767989874044075,-0.0733491824296551
KnowAir,164,88,6,6067,1984,-0.06615969201638228,-0.10438061521504322,0.03822092319866094
KnowAir,164,88,12,6065,1984,0.08566352303825978,-0.028167053486441482,0.11383057652470126
KnowAir,36,35,0,2704,7149,0.2820580184692998,0.33434347423800387,-0.05228545576870408
KnowAir,36,35,3,2704,7148,0.14617556475327068,-0.041526323637730726,0.1877018883910014
KnowAir,36,35,6,2704,7147,-0.09891010490214681,-0.10833503756756566,0.009424932665418842
KnowAir,36,35,12,2704,7145,0.0535245367401518,0.02294415935668708,0.030580377383464717
KnowAir,62,58,0,2934,5851,0.24181235162847065,0.28049638035102364,-0.038684028722553
KnowAir,62,58,3,2933,5851,0.19692462257719837,0.08754091116814935,0.10938371140904901
KnowAir,62,58,6,2933,5851,0.04069557812194914,-0.12220627169650145,0.16290184981845057
KnowAir,62,58,12,2933,5851,0.04814683812708958,0.03041502149940606,0.01773181662768352
KnowAir,145,5,0,4648,2699,0.2910751335857158,0.2565463436514454,0.03452878993427039
KnowAir,145,5,3,4648,2699,0.19950301477100743,0.008516446269354971,0.19098656850165247
KnowAir,145,5,6,4648,2699,0.04426075859574429,-0.14710419043218817,0.19136494902793247
KnowAir,145,5,12,4647,2699,-0.029850473834572,-0.05044698996631036,0.020596516131738362
KnowAir,128,126,0,2296,2271,0.32327585033919387,0.23582357899074868,0.08745227134844519
KnowAir,128,126,3,2296,2271,0.0903848725698481,0.16958738515200164,-0.07920251258215354
KnowAir,128,126,6,2296,2271,-0.147604845640227,-0.12719892879618316,-0.02040591684404383
KnowAir,128,126,12,2296,2271,0.09360699770266015,0.046505854807706734,0.047101142894953416
KnowAir,121,67,0,1877,3393,0.2815303740903104,0.3091399275351512,-0.027609553444840784
KnowAir,121,67,3,1877,3393,0.20163217186749466,0.09376605729696222,0.10786611457053244
KnowAir,121,67,6,1877,3393,-0.04807865720100983,-0.20390661419998574,0.1558279569989759
KnowAir,121,67,12,1877,3392,0.032214749883538535,0.11582347724394335,-0.08360872736040481
KnowAir,40,57,0,4061,3253,0.33087670586036505,0.34218333435881354,-0.01130662849844849
KnowAir,40,57,3,4060,3253,0.23893568434920512,0.0944861038339212,0.14444958051528392
KnowAir,40,57,6,4059,3253,0.005851734660521745,-0.0432418539429654,0.04909358860348714
KnowAir,40,57,12,4058,3253,0.030886118014577933,-0.05923503912709754,0.09012115714167547
KnowAir,11,0,0,5772,3258,0.10381813926661,0.08342779497140154,0.02039034429520846
KnowAir,11,0,3,5772,3258,0.07072934868256907,-0.0369804374528348,0.10770978613540387
KnowAir,11,0,6,5771,3258,-0.06387896338498009,-0.07162895708758221,0.007749993702602126
KnowAir,11,0,12,5769,3258,0.003061042230908544,-0.013037324965769065,0.016098367196677607
KnowAir,74,68,0,4107,3200,0.1949302779982212,0.1854107296693934,0.009519548328827815
KnowAir,74,68,3,4107,3199,0.07774620325024463,0.09661572930071187,-0.01886952605046724
KnowAir,74,68,6,4107,3198,-0.11952838088366653,-0.12419282882344429,0.004664447939777758
KnowAir,74,68,12,4106,3198,0.04887625042992517,0.04503026773065658,0.0038459826992685853
KnowAir,71,72,0,3322,3662,0.47755357225390244,0.46335073557236744,0.014202836681534992
KnowAir,71,72,3,3322,3661,0.24072516073193245,0.03219338267438494,0.20853177805754752
KnowAir,71,72,6,3322,3660,-0.02143311393855045,-0.07722195940266469,0.05578884546411424
KnowAir,71,72,12,3322,3658,-0.08332025584266713,-0.028325743541105758,-0.05499451230156137
KnowAir,23,18,0,5194,2871,0.38744294797128326,0.5514265054178731,-0.16398355744658982
KnowAir,23,18,3,5194,2870,0.04937145261178363,0.1702135865665111,-0.12084213395472745
KnowAir,23,18,6,5194,2870,-0.08350971098158186,-0.13870726499494468,0.05519755401336282
KnowAir,23,18,12,5194,2870,-0.040394936790094475,-0.023063520553091247,-0.01733141623700323
KnowAir,57,40,0,3067,4734,0.3259501858796301,0.34699783492345554,-0.021047649043825445
KnowAir,57,40,3,3067,4733,0.2858629623953872,0.021038203172999658,0.2648247592223876
KnowAir,57,40,6,3067,4732,0.030579415889610398,-0.12961997954625937,0.16019939543586975
KnowAir,57,40,12,3067,4732,-0.02275254202383975,0.043897199829760945,-0.0666497418536007
KnowAir,105,102,0,4401,4682,0.380049334169882,0.20291325989128933,0.17713607427859268
KnowAir,105,102,3,4400,4682,0.10751128045507713,-0.016646619541886842,0.12415789999696397
KnowAir,105,102,6,4399,4682,-0.05451558608645322,-0.0375049242903614,-0.01701066179609182
KnowAir,105,102,12,4397,4682,0.011620160309410717,-0.004984433183434059,0.016604593492844776
KnowAir,130,136,0,2599,5324,0.2684212070909918,0.32641078088481396,-0.057989573793822136
KnowAir,130,136,3,2598,5324,0.2082398469520014,0.07564779824400465,0.13259204870799673
KnowAir,130,136,6,2597,5324,0.0007185925013703133,-0.09422781016174309,0.0949464026631134
KnowAir,130,136,12,2597,5324,0.04835141826689209,0.01819436813350204,0.03015705013339005
KnowAir,94,92,0,2603,2549,0.4629017307766862,0.2776900025055503,0.1852117282711359
KnowAir,94,92,3,2603,2549,0.09827825277521154,-0.019617121475393066,0.11789537425060462
KnowAir,94,92,6,2603,2549,-0.2017262028173312,-0.16921549617049111,-0.03251070664684008
KnowAir,94,92,12,2603,2549,0.07570086558959649,0.08452019655681074,-0.008819330967214253
KnowAir,77,146,0,2556,3498,0.21373330300587448,0.1732568560975627,0.040476446908311786
KnowAir,77,146,3,2555,3498,0.15169467554570998,0.06391049501876223,0.08778418052694775
KnowAir,77,146,6,2554,3498,0.017747453585199933,-0.030453253561620573,0.04820070714682051
KnowAir,77,146,12,2554,3498,0.026402311472960602,-0.06456929496920581,0.09097160644216641
KnowAir,6,69,0,3192,5891,0.12975039639739677,0.24499927574977703,-0.11524887935238026
KnowAir,6,69,3,3192,5890,0.10901928862618153,0.15031431284118743,-0.0412950242150059
KnowAir,6,69,6,3192,5889,0.03852884517025852,-0.040133591305683516,0.07866243647594204
KnowAir,6,69,12,3192,5887,-0.02169062987782778,-0.03886503824579772,0.01717440836796994
KnowAir,142,135,0,2510,4350,0.2462441986537994,0.20719525236852954,0.039048946285269864
KnowAir,142,135,3,2510,4349,-0.029019968973196343,-0.09308570254654396,0.0640657335733476
KnowAir,142,135,6,2510,4348,-0.1612762742907579,-0.15584786634948525,-0.005428407941272639
KnowAir,142,135,12,2510,4346,0.1332100467910962,0.10563835000904859,0.0275716967820476
KnowAir,183,178,0,3516,3410,0.3034147170228179,0.35962662211624774,-0.056211905093429826
KnowAir,183,178,3,3516,3410,0.10931771160049279,0.13133859652095217,-0.02202088492045938
KnowAir,183,178,6,3516,3410,-0.1570750953714915,-0.10485027454105297,-0.05222482083043853
KnowAir,183,178,12,3516,3410,0.16834601321915924,0.016687347771062053,0.1516586654480972
KnowAir,148,146,0,4016,5262,0.26531732671325486,0.09101850909769087,0.17429881761556398
KnowAir,148,146,3,4016,5262,0.03272434716833354,-0.0015961306840120016,0.03432047785234554
KnowAir,148,146,6,4015,5262,-0.045268840325815504,-0.0354520979038961,-0.009816742421919405
KnowAir,148,146,12,4014,5262,-0.03031662156339203,-0.039885284148799445,0.009568662585407416
KnowAir,33,34,0,2696,4997,0.294667236491785,0.24141970141530475,0.05324753507648025
KnowAir,33,34,3,2696,4997,0.19652899084159026,0.004526838119633482,0.19200215272195678
KnowAir,33,34,6,2696,4997,-0.06150869802954132,-0.07235678233133774,0.010848084301796422
KnowAir,33,34,12,2696,4995,-0.03578378658531535,-0.033450141661444915,-0.0023336449238704343
KnowAir,13,124,0,2531,3579,0.06512886000012046,0.18986439016143886,-0.1247355301613184
KnowAir,13,124,3,2531,3578,0.14868394351844275,0.0735237418528475,0.07516020166559524
KnowAir,13,124,6,2531,3577,-0.033094849933227255,-0.17905776197771303,0.14596291204448578
KnowAir,13,124,12,2531,3575,0.06838087620995409,0.12515781692763933,-0.05677694071768524
KnowAir,123,120,0,2216,2398,0.2823237121483259,0.27022638601452326,0.012097326133802655
KnowAir,123,120,3,2216,2398,-0.16335192348984653,-0.08146079245782907,-0.08189113103201746
KnowAir,123,120,6,2216,2398,-0.24318813942126094,-0.2357037856444105,-0.007484353776850444
KnowAir,123,120,12,2216,2398,0.13907853891595193,0.15221258262605528,-0.01313404371010335
KnowAir,58,20,0,2894,4791,0.28970037042388264,0.2037717966325342,0.08592857379134844
KnowAir,58,20,3,2893,4791,0.03227396221031216,0.05507300937331082,-0.02279904716299866
KnowAir,58,20,6,2892,4791,-0.06017072753957105,-0.014897498307066373,-0.04527322923250467
KnowAir,58,20,12,2891,4791,0.043572373765725196,-0.012192632161809377,0.05576500592753457
