feature,station_index,station,longitude,latitude,lead_hour,r,first_lead_below_r_0.5
temperature,20,Lianyungang,119.176,34.5885,39,0.3867312713536132,
temperature,21,Xuzhou,117.23046000000002,34.260400000000004,39,0.3939948108174901,
temperature,22,Yangzhou,119.3965,32.39305,39,0.40234079220445806,
temperature,23,Wuxi,120.28957142857143,31.570185714285714,39,0.45696937193828163,
temperature,24,Changzhou,119.94533333333334,31.7911,39,0.4193568120456176,
temperature,25,Zhenjiang,119.53366666666666,32.1784,39,0.4045437790040776,
temperature,26,Taizhou,120.62981666666667,30.54818333333333,39,0.4264131857938607,
temperature,27,Huaian,119.03584000000001,33.58214,39,0.4107095315566836,
temperature,28,Yancheng,120.16633333333334,33.39703333333333,39,0.38798805272317677,
temperature,29,Suqian,118.3072,33.9517,39,0.4046388460818857,
temperature,30,Hangzhou,120.0819090909091,30.21117272727272,39,0.4059835608044617,
temperature,31,Ningbo,121.62942857142858,29.866699999999998,39,0.4318955557507985,
temperature,32,Shaoxing,120.605,29.9919,39,0.3968086833856936,
temperature,33,Huzhou,120.07,30.8244,39,0.41348023250812954,
temperature,34,Jiaxing,120.735,30.7712,39,0.40921174301481883,
temperature,35,Jinhua,119.66650000000001,29.08995,39,0.4050750933594614,
temperature,36,Quzhou,118.86566666666668,28.960433333333338,39,0.4126940331990381,
temperature,37,Lishui,119.90766666666666,28.444366666666667,39,0.4251016930702348,
temperature,38,Hefei,117.24780000000001,31.848240000000004,39,0.4169323139682228,
temperature,39,Nanchang,115.873075,28.702825,39,0.425079284096979,
temperature,40,Jinan,117.00885,36.6576,39,0.38783616728266346,
temperature,41,Qingdao,120.36067142857142,36.14881428571428,39,0.4408430492125539,
temperature,42,Zhengzhou,113.66537142857143,34.760628571428576,39,0.38873908061857015,
temperature,43,Wuhan,114.2870125,30.5767625,39,0.4358060441768281,
temperature,44,Zhangsha,112.98362999999999,28.205220000000004,39,0.40942161011551403,
temperature,45,Zhongqing,106.50192307692306,29.617815384615387,39,0.43242303462674936,
temperature,46,Chengdou,104.002,30.715500000000002,39,0.44131928091316824,
temperature,47,Xian,108.99450909090909,34.30269090909091,39,0.38949237396829606,
temperature,48,Lanzhou,103.86275,36.0405,39,0.3986875739464189,
temperature,49,Yinchuan,106.1066,38.53423333333333,39,0.4362403521815689,
temperature,50,Baotou,109.90826666666668,40.627783333333326,39,0.4600143857681853,
temperature,51,Eerduosi,109.90195999999999,39.72498,39,0.44099275896568063,
temperature,52,Huludao,120.864825,40.7384,39,0.4954959643470792,
temperature,53,Laiwu,117.6789,36.2289,39,0.39954705917869787,
temperature,54,Linyi,118.3286,35.04769999999999,39,0.39752712571400745,
temperature,55,Liaocheng,115.98415,36.4584,39,0.3845951137580668,
temperature,56,Binzhou,117.9952,37.37833333333333,39,0.3568243659134084,
temperature,57,Zibo,118.02022000000002,36.75354,39,0.3582957267088808,
temperature,58,Zaozhuang,117.51355000000001,34.806025,39,0.4031768804846796,
temperature,59,Yantai,121.36026666666667,37.5074,39,0.41514380730484474,
temperature,60,Weifang,119.15213333333332,36.72526666666667,39,0.35617178754414414,
temperature,61,Jining,116.59023333333333,35.41543333333333,39,0.4033411910171577,
temperature,62,Taian,117.11326666666666,36.188066666666664,39,0.4036734239971048,
temperature,63,Rizhao,119.49195,35.4206,39,0.4461919117180649,
temperature,64,Dongying,118.5019,37.4658,39,0.3517570499214633,
temperature,65,Heze,115.45083066666666,35.25212966666667,39,0.3942427786220261,
temperature,66,Datong,113.31258,40.097699999999996,39,0.42806049101832305,
temperature,67,Zhangzhi,113.0949861,36.18655,39,0.37295408926034734,
temperature,68,Linfen,111.518825,36.07985,39,0.38364373185629064,
temperature,69,Yangquan,113.56226666666667,37.860699999999994,39,0.3576996373414248,
temperature,70,Jinzhou,121.1185,41.05882,39,0.4735567952515273,
temperature,71,Wuhu,118.37395000000001,31.36785,39,0.40822581869975755,
temperature,72,Maanshan,118.52462,31.69678,39,0.4146686980761545,
temperature,73,Jiujiang,115.98975714285714,29.673300000000005,39,0.4405442771691185,
temperature,74,Luoyang,112.41968333333334,34.65716666666667,39,0.37160534972840004,
temperature,75,Anyang,114.37566666666665,36.086,39,0.37160998972225623,
temperature,76,Kaifeng,114.3336,34.79076666666667,39,0.39290948434525447,
temperature,77,Jiaozuo,113.2242,35.21613333333333,39,0.3755462068576898,
temperature,78,Pingdingshan,113.26013333333333,33.73246666666667,39,0.3955788425034789,
temperature,79,Sanmenxia,111.1754,34.7856,39,0.37947897370378475,
temperature,80,Yichang,111.31052,30.70758,39,0.4077321703833432,
temperature,81,Jingzhou,112.2502,30.32483333333333,39,0.4189083793198891,
temperature,82,Yueyang,113.15066666666665,29.403616666666665,39,0.42715130003166707,
temperature,83,Changde,111.70665,29.05795,39,0.40425628703985816,
temperature,84,Zhangjiajie,110.50303333333333,29.20593333333333,39,0.43091172531206295,
temperature,85,Mianyang,104.73285,31.47535,39,0.42308160754900037,
temperature,86,Yibin,104.62036666666667,28.775138333333334,39,0.4533164378783732,
temperature,87,Luzhou,105.43465,28.9,39,0.4354784315721072,
temperature,88,Zigong,104.76195,29.351950000000002,39,0.458198441289679,
temperature,89,Deyang,104.39235000000001,31.1204,39,0.4307587673908761,
temperature,90,Nanchong,106.08621666666666,30.803066666666666,39,0.4425872005524846,
temperature,91,Xianyang,108.6997,34.3399,39,0.39622647907869235,
temperature,92,Tongchuan,108.98766666666666,34.949533333333335,39,0.39310436313734903,
temperature,93,Yanan,109.48803333333335,36.5967,39,0.3828803224829611,
temperature,94,Baoji,107.18958750000002,34.354125,39,0.40265624862069377,
temperature,95,Weinan,109.46503333333334,34.4985,39,0.38233307297384445,
temperature,96,Shizuishan,106.547775,39.047425000000004,39,0.42746898386389115,
temperature,97,Zhangqiu,117.541,36.71,39,0.3718146525057179,
temperature,98,Jimo,120.47,36.39,39,0.41365031087729737,
temperature,99,Jiaonan,120.005,35.878,39,0.43720341912729666,
temperature,100,Jiaozhou,120.014,36.253,39,0.3800938720279956,
temperature,101,Laixi,120.515,36.885,39,0.386318803808567,
temperature,102,Pingdu,119.95200000000001,36.792,39,0.37266033867568316,
temperature,103,Penglai,120.76,37.817,39,0.4320177429789693,
temperature,104,Zhaoyuan,120.399,37.374,39,0.38268791329243534,
temperature,105,Laizhou,119.95,37.1785,39,0.3808978723963968,
temperature,106,Rushan,121.531,36.913000000000004,39,0.42355278024776866,
temperature,107,Wujiang,120.64299999999999,31.165666666666667,39,0.44941710857164174,
temperature,108,Taicang,121.14,31.421999999999997,39,0.4108367997795107,
temperature,109,Jurong,119.146,31.955,39,0.4082739384007023,
temperature,110,Jiangyin,120.269,31.916333333333338,39,0.4050940403380935,
temperature,111,Yixing,119.818,31.354,39,0.48403345587378716,
temperature,112,Jintan,119.579,31.744,39,0.4173710733723906,
temperature,113,Liyang,119.44899999999998,31.3585,39,0.4067184839451076,
temperature,114,Linan,119.7183,30.2366,39,0.39955898022652414,
temperature,115,Fuyang,117.2097,31.934033333333332,39,0.41447794715272535,
temperature,116,Yiwu,120.06550000000001,29.319499999999998,39,0.4043644388925683,
temperature,117,Xinyang,114.061525,32.13015,39,0.4110857049687939,
temperature,118,Zhoukou,114.65715,33.621500000000005,39,0.39238882682031384,
temperature,119,Jincheng,112.84638333333332,35.50058333333333,39,0.37976062195131544,
temperature,120,Shuozhou,112.43119999999999,39.34474,39,0.4092293349335064,
temperature,121,Jinzhong,112.73200000000001,37.707233333333335,39,0.388068944356429,
temperature,122,Yuncheng,111.007025,35.055324999999996,39,0.38755204959298617,
temperature,123,Xinzhou,112.72473333333335,38.454433333333334,39,0.37399973085405175,
temperature,124,Lu:liang,111.1406,37.5211,39,0.423286761840743,
temperature,125,Wuhai,106.80796666666667,39.675333333333334,39,0.43735186359678224,
temperature,126,Bayannaoer,107.50735,40.8384,39,0.45040073450966167,
temperature,127,Wulanchabu,113.1306,40.9923,39,0.4548997801930089,
temperature,128,Alashanmeng,105.69966666666666,38.84296666666666,39,0.45105298141513084,
temperature,129,Chaoyang,120.42083333333335,41.59093333333334,39,0.42476445983032063,
temperature,130,Bangbu,117.35681666666669,32.929249999999996,39,0.4141572988817183,
temperature,131,Huainan,116.8364,32.66645,39,0.4092900567447842,
temperature,132,Huaibei,116.7973,33.940266666666666,39,0.39075405555964443,
temperature,133,Tongling,117.80895,30.929616666666664,39,0.40883756903728263,
temperature,134,Anqing,117.02473333333334,30.546900000000004,39,0.41736027427979583,
temperature,135,Huangshan,118.25546666666666,29.903033333333337,39,0.40629306651513625,
temperature,136,Chuzhou,118.31653333333334,32.3,39,0.4090009167275835,
temperature,137,Liuan,116.514725,31.76245,39,0.3859385433370698,
temperature,138,Chizhou,117.48355000000001,30.6578,39,0.414626015874508,
temperature,139,Xuancheng,118.73806666666667,30.953999999999997,39,0.387516219259444,
temperature,140,Jingdezhen,117.2242,29.304219999999997,39,0.4159522813545953,
temperature,141,Yingtan,117.01343999999999,28.20856,39,0.423554776945324,
temperature,142,Shangrao,117.9583,28.448825,39,0.44263750761612053,
temperature,143,Hebi,114.25113333333333,35.794533333333334,39,0.3777979521464315,
temperature,144,Xinxiang,113.86766666666666,35.294999999999995,39,0.3789559070398321,
temperature,145,Puyang,115.057,35.76573333333334,39,0.3822163977634032,
temperature,146,Xuchang,113.81184999999999,34.0035,39,0.39843056789845765,
temperature,147,Luohe,114.0268,33.570325000000004,39,0.39264296354072653,
temperature,148,Nanyang,112.5317,32.990125000000006,39,0.39913229747629825,
temperature,149,Shangqiu,115.6547,34.421533333333336,39,0.3948605818246829,
temperature,150,Zhumadian,114.00903333333333,32.98930000000001,39,0.40154092924973855,
temperature,151,Huangshi,115.01512500000001,30.213050000000003,39,0.4263393698933209,
temperature,152,Shiyan,110.8579,32.563675,39,0.40718932445664524,
temperature,153,Xiangfan,112.171825,32.07015,39,0.4117382163343663,
temperature,154,Ezhou,114.8666,30.393033333333335,39,0.4273891753472785,
temperature,155,Jingmen,112.20646666666669,31.025366666666667,39,0.4282376980441778,
temperature,156,Xiaogan,113.92865,30.918,39,0.40749149490803604,
temperature,157,Huanggang,114.9028,30.4742,39,0.4171600114256907,
temperature,158,Xianning,114.313325,29.840425,39,0.4179644268382287,
temperature,159,Suizhou,113.37996666666668,31.71636666666667,39,0.41606994761254484,
temperature,160,Enshizhou,109.4864,30.290399999999998,39,0.3881917020934998,
temperature,161,Yiyang,112.34146666666668,28.581833333333332,39,0.41835052570272085,
temperature,162,Xiangxizhou,109.71415,28.2922,39,0.4267133499606691,
temperature,163,Guangyuan,105.84909999999999,32.437375,39,0.3810376032100767,
temperature,164,Suining,105.69723333333333,30.574333333333332,39,0.4508426498367555,
temperature,165,Neijiang,105.052675,29.588475,39,0.4514759080944702,
temperature,166,Leshan,103.7602,29.573800000000002,39,0.45400263983964656,
temperature,167,Meishan,103.87010000000001,30.069,39,0.44959299778512296,
temperature,168,Guangan,106.63206666666667,30.459666666666667,39,0.4506296601076143,
temperature,169,Dazhou,107.50337999999999,31.22138,39,0.432283411401209,
temperature,170,Yaan,103.0109,29.9834,39,0.4568214127060706,
temperature,171,Ziyang,104.6405,30.133,39,0.44986010358190526,
temperature,172,Hanzhong,107.01043333333332,33.07223333333334,39,0.3488288573844623,
temperature,173,Ankang,109.02213333333333,32.68973333333333,39,0.3980033870228637,
temperature,174,Shangluo,109.9154,33.8715,39,0.3933337310678193,
temperature,175,Baiyin,104.1731,36.546949999999995,39,0.4223561564163844,
temperature,176,Tianshui,105.79475,34.573350000000005,39,0.40436121327902613,
temperature,177,Pingliang,106.68655000000001,35.53775,39,0.40756253718027624,
temperature,178,Qingyang,107.65336666666667,35.65306666666667,39,0.3776878882431856,
temperature,179,Dingxi,104.61985,35.58445,39,0.40858297305336544,
temperature,180,Linxiazhou,103.21015,35.6018,39,0.38827569507843895,
temperature,181,Wuzhong,106.19925,37.97835,39,0.40538076749299906,
temperature,182,Zhongwei,105.18855,37.258700000000005,39,0.42403746385956426,
temperature,183,Guyuan,106.24953333333333,36.055,39,0.4409306961520924,
temperature,0,Beijing,116.39824999999998,40.045975000000006,42,0.3944371010069401,
temperature,1,Tianjin,117.32216666666666,39.07768333333333,42,0.4006330982585501,
temperature,2,Shijiazhuang,114.49317142857144,38.033628571428565,42,0.36550487823785366,
temperature,3,Tangshan,118.18291666666666,39.64495333333334,42,0.41740755160598736,
temperature,4,Qinhuangdao,119.606875,39.936249999999994,42,0.4901769844460851,
temperature,5,Handan,114.51387499999998,36.607859999999995,42,0.35350203633002664,
temperature,6,Baoding,115.4852,38.876266666666666,42,0.3930938438300529,
temperature,7,Zhangjiakou,114.90084999999999,40.80275,42,0.4261946942379504,
temperature,8,Chengde,117.92774,40.96416,42,0.4303939659194736,
temperature,9,Langfang,116.7151,39.52605,42,0.4032682776414825,
temperature,10,Cangzhou,116.87156666666668,38.31576666666667,42,0.35948661369620705,
temperature,11,Hengshui,115.6761,37.744800000000005,42,0.3720184441113774,
temperature,12,Xingtai,114.506675,37.0771,42,0.35375093640001504,
temperature,13,Taiyuan,112.50899999999999,37.8489,42,0.3754158674411325,
temperature,14,Huhehaote,111.66738571428571,40.80768571428571,42,0.45727980477660435,
temperature,15,Dalian,121.62808148888888,38.95904567888889,42,0.4167152432915741,
temperature,16,Shanghai,121.45294433333333,31.210789000000002,42,0.39178037194418536,
temperature,17,Nanjing,118.77449999999999,32.0488,42,0.403925595797071,
temperature,18,Suzhou,119.52117999999999,32.002930000000006,42,0.39342941143089194,
temperature,19,Nantong,120.8786,31.99044,42,0.3973770566826621,
temperature,20,Lianyungang,119.176,34.5885,42,0.3743564929638237,
temperature,21,Xuzhou,117.23046000000002,34.260400000000004,42,0.37950764418057137,
temperature,22,Yangzhou,119.3965,32.39305,42,0.3916895955282254,
temperature,23,Wuxi,120.28957142857143,31.570185714285714,42,0.44036859085721564,
temperature,24,Changzhou,119.94533333333334,31.7911,42,0.4065871512365739,
temperature,25,Zhenjiang,119.53366666666666,32.1784,42,0.3938948307791471,
temperature,26,Taizhou,120.62981666666667,30.54818333333333,42,0.4124450700990749,
temperature,27,Huaian,119.03584000000001,33.58214,42,0.3935939147851782,
temperature,28,Yancheng,120.16633333333334,33.39703333333333,42,0.3789160941897376,
temperature,29,Suqian,118.3072,33.9517,42,0.38887479461467944,
temperature,30,Hangzhou,120.0819090909091,30.21117272727272,42,0.39791488919080026,
temperature,31,Ningbo,121.62942857142858,29.866699999999998,42,0.41571317495443777,
temperature,32,Shaoxing,120.605,29.9919,42,0.38734973046600646,
temperature,33,Huzhou,120.07,30.8244,42,0.40599059366650364,
temperature,34,Jiaxing,120.735,30.7712,42,0.39572153735018956,
temperature,35,Jinhua,119.66650000000001,29.08995,42,0.4024189493715041,
temperature,36,Quzhou,118.86566666666668,28.960433333333338,42,0.41031386430030947,
temperature,37,Lishui,119.90766666666666,28.444366666666667,42,0.41977641712208025,
temperature,38,Hefei,117.24780000000001,31.848240000000004,42,0.41060218634263584,
temperature,39,Nanchang,115.873075,28.702825,42,0.42253035790367094,
temperature,40,Jinan,117.00885,36.6576,42,0.3659210647910165,
temperature,41,Qingdao,120.36067142857142,36.14881428571428,42,0.41466869860280026,
temperature,42,Zhengzhou,113.66537142857143,34.760628571428576,42,0.3741402091829253,
temperature,43,Wuhan,114.2870125,30.5767625,42,0.4268786866833454,
temperature,44,Zhangsha,112.98362999999999,28.205220000000004,42,0.40103655398500365,
temperature,45,Zhongqing,106.50192307692306,29.617815384615387,42,0.42319639525533825,
temperature,46,Chengdou,104.002,30.715500000000002,42,0.4312480856389482,
temperature,47,Xian,108.99450909090909,34.30269090909091,42,0.383455335664121,
temperature,48,Lanzhou,103.86275,36.0405,42,0.38954390804699246,
temperature,49,Yinchuan,106.1066,38.53423333333333,42,0.42067267045483075,
temperature,50,Baotou,109.90826666666668,40.627783333333326,42,0.4446654051633837,
temperature,51,Eerduosi,109.90195999999999,39.72498,42,0.4230930074675404,
temperature,52,Huludao,120.864825,40.7384,42,0.4756978033520335,
temperature,53,Laiwu,117.6789,36.2289,42,0.3791787281214875,
temperature,54,Linyi,118.3286,35.04769999999999,42,0.3815214787060648,
temperature,55,Liaocheng,115.98415,36.4584,42,0.36478812361121543,
temperature,56,Binzhou,117.9952,37.37833333333333,42,0.33525251678415846,
temperature,57,Zibo,118.02022000000002,36.75354,42,0.3352509868630186,
temperature,58,Zaozhuang,117.51355000000001,34.806025,42,0.3866305543953198,
temperature,59,Yantai,121.36026666666667,37.5074,42,0.39124990562148815,
temperature,60,Weifang,119.15213333333332,36.72526666666667,42,0.33292658619499776,
temperature,61,Jining,116.59023333333333,35.41543333333333,42,0.38747453892495476,
temperature,62,Taian,117.11326666666666,36.188066666666664,42,0.3841032590691057,
temperature,63,Rizhao,119.49195,35.4206,42,0.42145197522269123,
temperature,64,Dongying,118.5019,37.4658,42,0.33086875218016404,
temperature,65,Heze,115.45083066666666,35.25212966666667,42,0.37784032491978176,
temperature,66,Datong,113.31258,40.097699999999996,42,0.41682589948250537,
temperature,67,Zhangzhi,113.0949861,36.18655,42,0.36680574556492807,
temperature,68,Linfen,111.518825,36.07985,42,0.37730588241403723,
temperature,69,Yangquan,113.56226666666667,37.860699999999994,42,0.3476710449276063,
temperature,70,Jinzhou,121.1185,41.05882,42,0.45527942037752706,
temperature,71,Wuhu,118.37395000000001,31.36785,42,0.40456036561526487,
temperature,72,Maanshan,118.52462,31.69678,42,0.4084748287621012,
temperature,73,Jiujiang,115.98975714285714,29.673300000000005,42,0.43356486255971766,
temperature,74,Luoyang,112.41968333333334,34.65716666666667,42,0.36682232166589857,
temperature,75,Anyang,114.37566666666665,36.086,42,0.3593376150421121,
temperature,76,Kaifeng,114.3336,34.79076666666667,42,0.3784871395786049,
temperature,77,Jiaozuo,113.2242,35.21613333333333,42,0.37202702995507275,
temperature,78,Pingdingshan,113.26013333333333,33.73246666666667,42,0.3844360744695199,
temperature,79,Sanmenxia,111.1754,34.7856,42,0.3723051783065263,
temperature,80,Yichang,111.31052,30.70758,42,0.41346856438275126,
temperature,81,Jingzhou,112.2502,30.32483333333333,42,0.40923862494881635,
temperature,82,Yueyang,113.15066666666665,29.403616666666665,42,0.41578904584435417,
temperature,83,Changde,111.70665,29.05795,42,0.3962484180906956,
temperature,84,Zhangjiajie,110.50303333333333,29.20593333333333,42,0.42189211350487954,
temperature,85,Mianyang,104.73285,31.47535,42,0.420636090561448,
temperature,86,Yibin,104.62036666666667,28.775138333333334,42,0.4410581743761529,
temperature,87,Luzhou,105.43465,28.9,42,0.4240202252178785,
temperature,88,Zigong,104.76195,29.351950000000002,42,0.44353655768978534,
temperature,89,Deyang,104.39235000000001,31.1204,42,0.4234323421526803,
temperature,90,Nanchong,106.08621666666666,30.803066666666666,42,0.4301294347905409,
temperature,91,Xianyang,108.6997,34.3399,42,0.39006351072025053,
temperature,92,Tongchuan,108.98766666666666,34.949533333333335,42,0.3791996920741064,
temperature,93,Yanan,109.48803333333335,36.5967,42,0.3727183093717808,
temperature,94,Baoji,107.18958750000002,34.354125,42,0.40200838583909587,
temperature,95,Weinan,109.46503333333334,34.4985,42,0.37365194993582773,
temperature,96,Shizuishan,106.547775,39.047425000000004,42,0.40817938861557945,
temperature,97,Zhangqiu,117.541,36.71,42,0.35079662090982794,
temperature,98,Jimo,120.47,36.39,42,0.3906998685125432,
temperature,99,Jiaonan,120.005,35.878,42,0.41362532485187664,
temperature,100,Jiaozhou,120.014,36.253,42,0.3598208018540979,
temperature,101,Laixi,120.515,36.885,42,0.3633367505392271,
temperature,102,Pingdu,119.95200000000001,36.792,42,0.34963887716566916,
temperature,103,Penglai,120.76,37.817,42,0.4064653319364334,
temperature,104,Zhaoyuan,120.399,37.374,42,0.35675743593421894,
temperature,105,Laizhou,119.95,37.1785,42,0.3546289848758747,
temperature,106,Rushan,121.531,36.913000000000004,42,0.4002469134378378,
temperature,107,Wujiang,120.64299999999999,31.165666666666667,42,0.4331612581967724,
temperature,108,Taicang,121.14,31.421999999999997,42,0.3989351531052514,
temperature,109,Jurong,119.146,31.955,42,0.3993106900449198,
temperature,110,Jiangyin,120.269,31.916333333333338,42,0.3938049154217943,
temperature,111,Yixing,119.818,31.354,42,0.4672898687916199,
temperature,112,Jintan,119.579,31.744,42,0.4066512990316621,
temperature,113,Liyang,119.44899999999998,31.3585,42,0.40065957624056825,
temperature,114,Linan,119.7183,30.2366,42,0.39183523203814863,
temperature,115,Fuyang,117.2097,31.934033333333332,42,0.408415063742876,
temperature,116,Yiwu,120.06550000000001,29.319499999999998,42,0.39952517503029605,
temperature,117,Xinyang,114.061525,32.13015,42,0.4022792500829113,
temperature,118,Zhoukou,114.65715,33.621500000000005,42,0.38076527632117724,
temperature,119,Jincheng,112.84638333333332,35.50058333333333,42,0.3717055324358246,
temperature,120,Shuozhou,112.43119999999999,39.34474,42,0.3994059633232926,
temperature,121,Jinzhong,112.73200000000001,37.707233333333335,42,0.37795520381108544,
temperature,122,Yuncheng,111.007025,35.055324999999996,42,0.3838665249248598,
temperature,123,Xinzhou,112.72473333333335,38.454433333333334,42,0.3718977051403761,
temperature,124,Lu:liang,111.1406,37.5211,42,0.4072237850801451,
temperature,125,Wuhai,106.80796666666667,39.675333333333334,42,0.4152291598348638,
temperature,126,Bayannaoer,107.50735,40.8384,42,0.43396406232865953,
temperature,127,Wulanchabu,113.1306,40.9923,42,0.43932845502793927,
temperature,128,Alashanmeng,105.69966666666666,38.84296666666666,42,0.42704984136675445,
temperature,129,Chaoyang,120.42083333333335,41.59093333333334,42,0.4050123384107688,
temperature,130,Bangbu,117.35681666666669,32.929249999999996,42,0.4050269624104387,
temperature,131,Huainan,116.8364,32.66645,42,0.4032910230792914,
temperature,132,Huaibei,116.7973,33.940266666666666,42,0.3772278516228777,
temperature,133,Tongling,117.80895,30.929616666666664,42,0.4061773411302628,
temperature,134,Anqing,117.02473333333334,30.546900000000004,42,0.4129809018827414,
temperature,135,Huangshan,118.25546666666666,29.903033333333337,42,0.3990509999048786,
temperature,136,Chuzhou,118.31653333333334,32.3,42,0.4021834206871656,
temperature,137,Liuan,116.514725,31.76245,42,0.38796199534147235,
temperature,138,Chizhou,117.48355000000001,30.6578,42,0.40952273195843564,
temperature,139,Xuancheng,118.73806666666667,30.953999999999997,42,0.3878213706785437,
temperature,140,Jingdezhen,117.2242,29.304219999999997,42,0.4162385113446869,
temperature,141,Yingtan,117.01343999999999,28.20856,42,0.42302156574531025,
temperature,142,Shangrao,117.9583,28.448825,42,0.44107580702029503,
temperature,143,Hebi,114.25113333333333,35.794533333333334,42,0.366063712582656,
temperature,144,Xinxiang,113.86766666666666,35.294999999999995,42,0.371682315786389,
temperature,145,Puyang,115.057,35.76573333333334,42,0.3649486281642619,
temperature,146,Xuchang,113.81184999999999,34.0035,42,0.3868254756743733,
temperature,147,Luohe,114.0268,33.570325000000004,42,0.3808141461198697,
temperature,148,Nanyang,112.5317,32.990125000000006,42,0.3952107147632453,
temperature,149,Shangqiu,115.6547,34.421533333333336,42,0.38121375924292655,
temperature,150,Zhumadian,114.00903333333333,32.98930000000001,42,0.3913524601875957,
temperature,151,Huangshi,115.01512500000001,30.213050000000003,42,0.42127776790778027,
temperature,152,Shiyan,110.8579,32.563675,42,0.40144587482449207,
temperature,153,Xiangfan,112.171825,32.07015,42,0.40418247440460353,
temperature,154,Ezhou,114.8666,30.393033333333335,42,0.4220989053479516,
temperature,155,Jingmen,112.20646666666669,31.025366666666667,42,0.4199293089645397,
temperature,156,Xiaogan,113.92865,30.918,42,0.4010935932311346,
temperature,157,Huanggang,114.9028,30.4742,42,0.41410477857035777,
temperature,158,Xianning,114.313325,29.840425,42,0.41487641789096646,
temperature,159,Suizhou,113.37996666666668,31.71636666666667,42,0.4076494779998823,
temperature,160,Enshizhou,109.4864,30.290399999999998,42,0.39265683960296915,
temperature,161,Yiyang,112.34146666666668,28.581833333333332,42,0.4084012589631852,
temperature,162,Xiangxizhou,109.71415,28.2922,42,0.4195698407941007,
temperature,163,Guangyuan,105.84909999999999,32.437375,42,0.3769370202438633,
temperature,164,Suining,105.69723333333333,30.574333333333332,42,0.4378283563714485,
temperature,165,Neijiang,105.052675,29.588475,42,0.43737266464528457,
temperature,166,Leshan,103.7602,29.573800000000002,42,0.44404633825525963,
temperature,167,Meishan,103.87010000000001,30.069,42,0.43656921235836466,
temperature,168,Guangan,106.63206666666667,30.459666666666667,42,0.43958147823712973,
temperature,169,Dazhou,107.50337999999999,31.22138,42,0.4305129547125746,
temperature,170,Yaan,103.0109,29.9834,42,0.4454849768354758,
temperature,171,Ziyang,104.6405,30.133,42,0.4362795189335487,
temperature,172,Hanzhong,107.01043333333332,33.07223333333334,42,0.3524425250216403,
temperature,173,Ankang,109.02213333333333,32.68973333333333,42,0.39759178871155176,
temperature,174,Shangluo,109.9154,33.8715,42,0.3855108862018191,
temperature,175,Baiyin,104.1731,36.546949999999995,42,0.41021274093672283,
temperature,176,Tianshui,105.79475,34.573350000000005,42,0.40069141086220955,
temperature,177,Pingliang,106.68655000000001,35.53775,42,0.4032641539368998,
temperature,178,Qingyang,107.65336666666667,35.65306666666667,42,0.3723774690408107,
temperature,179,Dingxi,104.61985,35.58445,42,0.40262208714669256,
temperature,180,Linxiazhou,103.21015,35.6018,42,0.3939376026182711,
temperature,181,Wuzhong,106.19925,37.97835,42,0.38727931170900615,
temperature,182,Zhongwei,105.18855,37.258700000000005,42,0.4052839533985393,
temperature,183,Guyuan,106.24953333333333,36.055,42,0.43505674389847593,
temperature,0,Beijing,116.39824999999998,40.045975000000006,45,0.38656890851673453,
temperature,1,Tianjin,117.32216666666666,39.07768333333333,45,0.3838596876427663,
temperature,2,Shijiazhuang,114.49317142857144,38.033628571428565,45,0.3624019067360693,
temperature,3,Tangshan,118.18291666666666,39.64495333333334,45,0.40084144319409687,
temperature,4,Qinhuangdao,119.606875,39.936249999999994,45,0.47003477268077837,
temperature,5,Handan,114.51387499999998,36.607859999999995,45,0.34781343333785214,
temperature,6,Baoding,115.4852,38.876266666666666,45,0.3836118009048311,
temperature,7,Zhangjiakou,114.90084999999999,40.80275,45,0.4128545406440341,
temperature,8,Chengde,117.92774,40.96416,45,0.41499400760275856,
temperature,9,Langfang,116.7151,39.52605,45,0.3873429794178775,
temperature,10,Cangzhou,116.87156666666668,38.31576666666667,45,0.340751210181162,
temperature,11,Hengshui,115.6761,37.744800000000005,45,0.3573612764921833,
temperature,12,Xingtai,114.506675,37.0771,45,0.35086535295815907,
temperature,13,Taiyuan,112.50899999999999,37.8489,45,0.3694373010257993,
temperature,14,Huhehaote,111.66738571428571,40.80768571428571,45,0.44040533330764836,
temperature,15,Dalian,121.62808148888888,38.95904567888889,45,0.3953510673518419,
temperature,16,Shanghai,121.45294433333333,31.210789000000002,45,0.37725014563287224,
temperature,17,Nanjing,118.77449999999999,32.0488,45,0.4006345685568455,
temperature,18,Suzhou,119.52117999999999,32.002930000000006,45,0.3862687726549018,
temperature,19,Nantong,120.8786,31.99044,45,0.38407872161013906,
temperature,20,Lianyungang,119.176,34.5885,45,0.36117679032475597,
temperature,21,Xuzhou,117.23046000000002,34.260400000000004,45,0.36904039529623284,
temperature,22,Yangzhou,119.3965,32.39305,45,0.38301494429234006,
temperature,23,Wuxi,120.28957142857143,31.570185714285714,45,0.42399862291022006,
temperature,24,Changzhou,119.94533333333334,31.7911,45,0.39593826261655324,
temperature,25,Zhenjiang,119.53366666666666,32.1784,45,0.38555449920988993,
temperature,26,Taizhou,120.62981666666667,30.54818333333333,45,0.4004117441361536,
temperature,27,Huaian,119.03584000000001,33.58214,45,0.37897198638649704,
temperature,28,Yancheng,120.16633333333334,33.39703333333333,45,0.3680566453405076,
temperature,29,Suqian,118.3072,33.9517,45,0.3755225997358769,
