feature,representation,predictor,lead_hour,median,q25,q75
wind_speed_ms,raw,last_value,27,0.2130736745870057,0.16280908491122661,0.24882799432444414
wind_speed_ms,raw,past_72h_mean,27,0.09822955922178453,0.06221120038465711,0.13334247087125717
wind_speed_ms,raw,last_value,30,0.15100631579575274,0.10019854632780711,0.1839811367105085
wind_speed_ms,raw,past_72h_mean,30,0.08516627050490921,0.050310697726589124,0.12867934922236443
wind_speed_ms,raw,last_value,33,0.10345741970004971,0.05632517999865595,0.13537515504627148
wind_speed_ms,raw,past_72h_mean,33,0.07584039731552664,0.03860444343568368,0.1229189389352121
wind_speed_ms,raw,last_value,36,0.07591854381147031,0.03552819401581258,0.10606212440749513
wind_speed_ms,raw,past_72h_mean,36,0.06595002979535658,0.031067396486264814,0.11641080099263569
wind_speed_ms,raw,last_value,39,0.0783639540923319,0.039757118781076906,0.09901592837244941
wind_speed_ms,raw,past_72h_mean,39,0.058491527577282106,0.023081589513066145,0.10983657669018387
wind_speed_ms,raw,last_value,42,0.09252836435445502,0.05971862920142289,0.10789670282337277
wind_speed_ms,raw,past_72h_mean,42,0.05233895797425869,0.01854998212266385,0.10633052337953597
wind_speed_ms,raw,last_value,45,0.10799194621813682,0.08341957323992495,0.12140558789473313
wind_speed_ms,raw,past_72h_mean,45,0.048107456313108914,0.013651410600651857,0.10495651198170568
wind_speed_ms,raw,last_value,48,0.11133993226108847,0.09194245000539077,0.12856356960368892
wind_speed_ms,raw,past_72h_mean,48,0.04339506782572455,0.009859586882740343,0.10323841842209319
wind_speed_ms,raw,last_value,51,0.07926479608312656,0.06129613316306425,0.0939159860764073
wind_speed_ms,raw,past_72h_mean,51,0.04018981403566309,0.005600452624047668,0.10188068690339344
wind_speed_ms,raw,last_value,54,0.039923524448415654,0.02123212869688263,0.05775472223862669
wind_speed_ms,raw,past_72h_mean,54,0.03670327961387172,0.004309403189131429,0.10175819798118937
wind_speed_ms,raw,last_value,57,0.009264398889772804,-0.014071988456367325,0.03377368923207426
wind_speed_ms,raw,past_72h_mean,57,0.03581000588514323,0.0031588839964969495,0.09886671433042175
wind_speed_ms,raw,last_value,60,-0.00750467484915591,-0.03319634442955928,0.01902280655277227
wind_speed_ms,raw,past_72h_mean,60,0.03523809227769251,0.0017169813514939108,0.09768187496713462
wind_speed_ms,raw,last_value,63,-0.0015183312024644657,-0.0247230408167601,0.025987960321560935
wind_speed_ms,raw,past_72h_mean,63,0.0344486026212583,0.0010965505277594806,0.09730621087148636
wind_speed_ms,raw,last_value,66,0.019742183139287252,0.0003185096030006966,0.047277393836729686
wind_speed_ms,raw,past_72h_mean,66,0.03404374116626363,-0.0001026960020399742,0.09656089296873102
wind_speed_ms,raw,last_value,69,0.04784506561814279,0.021715910726771932,0.0784301313831326
wind_speed_ms,raw,past_72h_mean,69,0.033697033977444835,-0.001339354262549455,0.09560182546117871
wind_speed_ms,raw,last_value,72,0.0635006406413871,0.03685480632925577,0.10232649810927576
wind_speed_ms,raw,past_72h_mean,72,0.034090629124433044,-0.0010632353809696474,0.094586236552131
wind_speed_ms,anomaly,last_value,3,0.8165982531609347,0.7855936984592168,0.8424375730644704
wind_speed_ms,anomaly,past_72h_mean,3,0.29900143822059067,0.2562601983004564,0.33457608087846197
wind_speed_ms,anomaly,last_value,6,0.624147835699626,0.5494918952299466,0.6679009742612385
wind_speed_ms,anomaly,past_72h_mean,6,0.2376294689946697,0.19094678683344948,0.27313800718886994
wind_speed_ms,anomaly,last_value,9,0.47436302649277706,0.40054584911461966,0.5390765635471829
wind_speed_ms,anomaly,past_72h_mean,9,0.19046286260338305,0.14591869903987453,0.22421121899441646
wind_speed_ms,anomaly,last_value,12,0.3726260939094813,0.3054218634347369,0.44673501709838304
wind_speed_ms,anomaly,past_72h_mean,12,0.15557574917144978,0.1108990864900262,0.18394078951341347
wind_speed_ms,anomaly,last_value,15,0.3044734591160696,0.2403638767649986,0.37805582898509704
wind_speed_ms,anomaly,past_72h_mean,15,0.12678598699081417,0.0837000596830816,0.1541267878068838
wind_speed_ms,anomaly,last_value,18,0.2648320630209375,0.20138728942377188,0.3342115024679586
wind_speed_ms,anomaly,past_72h_mean,18,0.10206593998586548,0.06437265462360714,0.1279737207578138
wind_speed_ms,anomaly,last_value,21,0.237255366207328,0.17336022256475553,0.3028398022316394
wind_speed_ms,anomaly,past_72h_mean,21,0.08300892536642246,0.04710401562201574,0.1052354048097326
wind_speed_ms,anomaly,last_value,24,0.2051620587394306,0.14308424930188646,0.2720518325558031
wind_speed_ms,anomaly,past_72h_mean,24,0.06283130970646822,0.030058246618233194,0.08560765590636651
wind_speed_ms,anomaly,last_value,27,0.15850613525183824,0.10114702268160145,0.22329045440289327
wind_speed_ms,anomaly,past_72h_mean,27,0.046616644486860356,0.015997468795733067,0.06874112799548454
wind_speed_ms,anomaly,last_value,30,0.11965260750568972,0.06777461923861348,0.17962760092055233
wind_speed_ms,anomaly,past_72h_mean,30,0.03320512529965579,0.005236177180395091,0.055924450856841834
wind_speed_ms,anomaly,last_value,33,0.09988732859290711,0.05261533625216466,0.14997662807923037
wind_speed_ms,anomaly,past_72h_mean,33,0.02237681337921477,-0.0039486564530456176,0.047256600608163085
wind_speed_ms,anomaly,last_value,36,0.08451541160824738,0.041880978278738004,0.12668288519352064
wind_speed_ms,anomaly,past_72h_mean,36,0.015011310320884666,-0.01217210541729686,0.03911866866775998
wind_speed_ms,anomaly,last_value,39,0.0712323958540961,0.032516506778575135,0.10765919073003176
wind_speed_ms,anomaly,past_72h_mean,39,0.0078747926551119,-0.017176436729438162,0.030261840537116887
wind_speed_ms,anomaly,last_value,42,0.06051063996569432,0.0264902256206795,0.0882169850970822
wind_speed_ms,anomaly,past_72h_mean,42,0.0023748498421644,-0.022536307625882605,0.02343691849092957
wind_speed_ms,anomaly,last_value,45,0.048820295058490906,0.01815981547333994,0.07218820522269144
wind_speed_ms,anomaly,past_72h_mean,45,-0.0025687237612346697,-0.02733935211000106,0.01801551287989876
wind_speed_ms,anomaly,last_value,48,0.03386860893702467,0.012205549310732563,0.05475174424693618
wind_speed_ms,anomaly,past_72h_mean,48,-0.006428978823789179,-0.030804967543655408,0.013654522484271257
wind_speed_ms,anomaly,last_value,51,0.018728445584398543,0.0011076692060222873,0.03735902694834131
wind_speed_ms,anomaly,past_72h_mean,51,-0.00990821696811605,-0.0333823443965172,0.011865824589537236
wind_speed_ms,anomaly,last_value,54,0.009796665809356842,-0.004826839450178038,0.02466434726603586
wind_speed_ms,anomaly,past_72h_mean,54,-0.012035963535440168,-0.0356420609046235,0.010305460587325104
wind_speed_ms,anomaly,last_value,57,0.003322464635069444,-0.008136868623653145,0.019221416802396127
wind_speed_ms,anomaly,past_72h_mean,57,-0.014654500110828951,-0.03653316163655693,0.009693591734809931
wind_speed_ms,anomaly,last_value,60,0.0002696057349656264,-0.013883180263291179,0.01208020359664699
wind_speed_ms,anomaly,past_72h_mean,60,-0.01648391282634668,-0.03642951352673111,0.00885450867259637
wind_speed_ms,anomaly,last_value,63,-0.0027188808979560527,-0.017497882996250023,0.00927045244039501
wind_speed_ms,anomaly,past_72h_mean,63,-0.016137015912307977,-0.037127628358249155,0.00762597619454441
wind_speed_ms,anomaly,last_value,66,-0.005078798700519775,-0.019704520028439955,0.006044365693978112
wind_speed_ms,anomaly,past_72h_mean,66,-0.016274397369806494,-0.03748266668952109,0.007737058663078807
wind_speed_ms,anomaly,last_value,69,-0.007633720938814644,-0.02196752326791571,0.0036524159737639063
wind_speed_ms,anomaly,past_72h_mean,69,-0.015932496387214556,-0.036402155791422454,0.007695476410042684
wind_speed_ms,anomaly,last_value,72,-0.012029314860469653,-0.025190310732245137,0.004594026053705017
wind_speed_ms,anomaly,past_72h_mean,72,-0.015863914274646694,-0.03612291633632174,0.007680702578908222
wind_u_ms,raw,last_value,3,0.8829500652585898,0.8371832883105094,0.9084629478699784
wind_u_ms,raw,past_72h_mean,3,0.3793194278888247,0.32634006867558185,0.402344942175895
wind_u_ms,raw,last_value,6,0.7347154941411251,0.6607599194793661,0.7895707615691878
wind_u_ms,raw,past_72h_mean,6,0.3212369120554346,0.2672377281247373,0.3484701899099228
wind_u_ms,raw,last_value,9,0.6138340493161684,0.527113975818634,0.6841644232053412
wind_u_ms,raw,past_72h_mean,9,0.27131557668852907,0.21922730260424003,0.2990060209843044
wind_u_ms,raw,last_value,12,0.5262050739104392,0.437517062074731,0.5973711129822805
wind_u_ms,raw,past_72h_mean,12,0.2289207635619049,0.18159018458262263,0.2607192807271918
wind_u_ms,raw,last_value,15,0.449337738809072,0.37665977665265427,0.5211325246830225
wind_u_ms,raw,past_72h_mean,15,0.19287263842213265,0.15254743149800054,0.22813610729511458
wind_u_ms,raw,last_value,18,0.4100111402857124,0.33044431142932174,0.463431946471014
wind_u_ms,raw,past_72h_mean,18,0.15991950588377207,0.12402172975101197,0.1988188690280281
wind_u_ms,raw,last_value,21,0.3852008482729653,0.3058306776860117,0.420146364164102
wind_u_ms,raw,past_72h_mean,21,0.1329074441286603,0.09922639576887299,0.17699769004546173
wind_u_ms,raw,last_value,24,0.34692870917074814,0.2992580352894194,0.38089648312370294
wind_u_ms,raw,past_72h_mean,24,0.1117523410262706,0.07687368684828293,0.15914139789605633
wind_u_ms,raw,last_value,27,0.2763663949371667,0.21894374165231692,0.31198518028305505
wind_u_ms,raw,past_72h_mean,27,0.09195484715258691,0.057126101681968605,0.13626252169741918
wind_u_ms,raw,last_value,30,0.20090138915606695,0.13524712396672603,0.24016028684441595
wind_u_ms,raw,past_72h_mean,30,0.07718667178532572,0.04112836943071436,0.12109519304534175
wind_u_ms,raw,last_value,33,0.14896734178875318,0.08750535740681506,0.1937446711073405
wind_u_ms,raw,past_72h_mean,33,0.0653933017338347,0.02988766123806986,0.10947740068729589
wind_u_ms,raw,last_value,36,0.11915041901128845,0.058259367111854414,0.1623621449653239
wind_u_ms,raw,past_72h_mean,36,0.05534850742895081,0.018541301851879504,0.10110416766833163
wind_u_ms,raw,last_value,39,0.09810190142906622,0.049814697179319994,0.13411840913802525
wind_u_ms,raw,past_72h_mean,39,0.047685906611562016,0.010203122819372749,0.09391123839672783
wind_u_ms,raw,last_value,42,0.09482754270561622,0.05739472938213606,0.12639052060627315
wind_u_ms,raw,past_72h_mean,42,0.04047571992546362,0.002781953239967136,0.08829154487638304
wind_u_ms,raw,last_value,45,0.10614336060046212,0.0777471561760839,0.14158583052707055
wind_u_ms,raw,past_72h_mean,45,0.03817977930854574,-0.0025388055402425043,0.08337117555681647
wind_u_ms,raw,last_value,48,0.11174347503691455,0.08027613980635892,0.1565240787240498
wind_u_ms,raw,past_72h_mean,48,0.036004617715820836,-0.004920778045628425,0.08145106237872281
wind_u_ms,raw,last_value,51,0.08195624536499067,0.0538546596946536,0.11557280336721026
wind_u_ms,raw,past_72h_mean,51,0.03332072310146095,-0.008134273005973362,0.07865192735846946
wind_u_ms,raw,last_value,54,0.042230082533194636,0.02198567198078112,0.07147900923580186
wind_u_ms,raw,past_72h_mean,54,0.03136726109804944,-0.011549279527131862,0.07629680549600833
wind_u_ms,raw,last_value,57,0.019607511243250927,-0.005856359283923012,0.04541104738759985
wind_u_ms,raw,past_72h_mean,57,0.030464711920007936,-0.011042704305219865,0.0747144671949884
wind_u_ms,raw,last_value,60,0.0074232447019936644,-0.017671404512900078,0.03043314174892222
wind_u_ms,raw,past_72h_mean,60,0.030326214651165834,-0.008889751884354525,0.07470318606914718
wind_u_ms,raw,last_value,63,0.0009439228364355949,-0.02015279944902029,0.03007459230316071
wind_u_ms,raw,past_72h_mean,63,0.03032628116993885,-0.009016865586556413,0.07571808679280487
wind_u_ms,raw,last_value,66,0.011745284594459098,-0.012430613741386425,0.045896813354871474
wind_u_ms,raw,past_72h_mean,66,0.03047968491003073,-0.007832617665502537,0.07631593524727548
wind_u_ms,raw,last_value,69,0.04113839270290082,0.0004117972973668284,0.07787189366420276
wind_u_ms,raw,past_72h_mean,69,0.030502033180365155,-0.005969516161607156,0.07475178758996617
wind_u_ms,raw,last_value,72,0.051533951158942715,0.007441532268539117,0.1103499825441015
wind_u_ms,raw,past_72h_mean,72,0.03081343416931033,-0.004694315783950456,0.07393530133820933
wind_u_ms,anomaly,last_value,3,0.8867980473438746,0.8478499274376858,0.9118903794221933
wind_u_ms,anomaly,past_72h_mean,3,0.3439704121788898,0.3059884301669533,0.3738103283911641
wind_u_ms,anomaly,last_value,6,0.7477328401406835,0.6899750278798891,0.8018597398414117
wind_u_ms,anomaly,past_72h_mean,6,0.28233994242788146,0.24220051428079664,0.31352516962452376
wind_u_ms,anomaly,last_value,9,0.6358545119665934,0.5644654220001889,0.6959125542283809
wind_u_ms,anomaly,past_72h_mean,9,0.23000282536681582,0.18719680701336017,0.26100630824152654
wind_u_ms,anomaly,last_value,12,0.5432897813525372,0.46432811965753995,0.6078751493439858
wind_u_ms,anomaly,past_72h_mean,12,0.18459687710689776,0.14644300739648675,0.2137749552890235
wind_u_ms,anomaly,last_value,15,0.46508096241089913,0.3842238528264788,0.5236939966620824
wind_u_ms,anomaly,past_72h_mean,15,0.14746362157199525,0.11220086601793262,0.17404949036142076
wind_u_ms,anomaly,last_value,18,0.39920252800882644,0.32141727150125354,0.4503202153635508
wind_u_ms,anomaly,past_72h_mean,18,0.1113645357387878,0.08272837309888817,0.14333852617198906
wind_u_ms,anomaly,last_value,21,0.3426733417401267,0.27087291446140804,0.3868451480120957
wind_u_ms,anomaly,past_72h_mean,21,0.08168796066344211,0.056030227387174864,0.1124192433184609
wind_u_ms,anomaly,last_value,24,0.28877759273248094,0.22316248153608315,0.3298336209822777
wind_u_ms,anomaly,past_72h_mean,24,0.055312000937813965,0.03315801887500003,0.08936100923218085
wind_u_ms,anomaly,last_value,27,0.22932068049655474,0.17054510647103907,0.2659205920054496
wind_u_ms,anomaly,past_72h_mean,27,0.032534497213035876,0.012605395669704424,0.06976285909196515
wind_u_ms,anomaly,last_value,30,0.1747706561034737,0.1258688781425627,0.21330742407017658
wind_u_ms,anomaly,past_72h_mean,30,0.015602241799907133,-0.0037421726710295386,0.055762377887929246
wind_u_ms,anomaly,last_value,33,0.1360594973155508,0.09222701093702972,0.1695506151919016
wind_u_ms,anomaly,past_72h_mean,33,0.0009489233399313602,-0.017406796232882046,0.044931290188003674
wind_u_ms,anomaly,last_value,36,0.10642399001921107,0.06994647226615516,0.13693728349140022
wind_u_ms,anomaly,past_72h_mean,36,-0.009490132431231042,-0.02821258302707929,0.037721899941660794
wind_u_ms,anomaly,last_value,39,0.08365041663120235,0.0536462646103177,0.11026313538177866
wind_u_ms,anomaly,past_72h_mean,39,-0.015535769519246284,-0.03684576236207121,0.03208045870423229
wind_u_ms,anomaly,last_value,42,0.0679383879413796,0.04128163962423265,0.08886665701996
wind_u_ms,anomaly,past_72h_mean,42,-0.019534133062596423,-0.044122084779636125,0.026919157596294218
wind_u_ms,anomaly,last_value,45,0.05487700968912221,0.03146392955373155,0.07403501219047397
wind_u_ms,anomaly,past_72h_mean,45,-0.022576240796884813,-0.04776400849985514,0.02246164440193195
wind_u_ms,anomaly,last_value,48,0.040730715771864504,0.02036623945163063,0.06071277459588196
wind_u_ms,anomaly,past_72h_mean,48,-0.025475540484275316,-0.051660500684739326,0.017988909472463645
wind_u_ms,anomaly,last_value,51,0.02550793851379058,0.006268087108525888,0.04725054617073467
wind_u_ms,anomaly,past_72h_mean,51,-0.029240941913353618,-0.05534034909967687,0.015567982188142409
wind_u_ms,anomaly,last_value,54,0.010631548310404085,-0.004259259925929082,0.03540740568957881
wind_u_ms,anomaly,past_72h_mean,54,-0.030162989526764848,-0.057466217716039346,0.013486036971800347
wind_u_ms,anomaly,last_value,57,-0.0014566204091467786,-0.01461030042607321,0.024906158154610416
wind_u_ms,anomaly,past_72h_mean,57,-0.029560853508133977,-0.05927120639146482,0.011979569421259396
wind_u_ms,anomaly,last_value,60,-0.007782504893393883,-0.028436163035872465,0.018338674252239364
wind_u_ms,anomaly,past_72h_mean,60,-0.02928912018621614,-0.05917410169921711,0.010436039213950712
wind_u_ms,anomaly,last_value,63,-0.015983961956633173,-0.03514425846560691,0.011469373981816126
wind_u_ms,anomaly,past_72h_mean,63,-0.029540655141073985,-0.058807454186813234,0.009119733935648616
wind_u_ms,anomaly,last_value,66,-0.021800512045672002,-0.04057137262986364,0.008918326973558008
wind_u_ms,anomaly,past_72h_mean,66,-0.03045827868530618,-0.05794904442821726,0.007360583209281452
wind_u_ms,anomaly,last_value,69,-0.02443579272487024,-0.04500513376464934,0.00721729599809753
wind_u_ms,anomaly,past_72h_mean,69,-0.030493393722713313,-0.05716221046233418,0.007901366172988238
wind_u_ms,anomaly,last_value,72,-0.026893337380632952,-0.046513800771828845,0.002205217384186808
wind_u_ms,anomaly,past_72h_mean,72,-0.029591086394367798,-0.05563161268743401,0.007529332445132018
wind_v_ms,raw,last_value,3,0.9060268897289816,0.8587874109161078,0.9214379989684027
wind_v_ms,raw,past_72h_mean,3,0.3765804101263101,0.3028277246271103,0.4527981765463
wind_v_ms,raw,last_value,6,0.7723621478234362,0.6657307287016567,0.8105980429248285
wind_v_ms,raw,past_72h_mean,6,0.32206598737988756,0.2444531948362139,0.4026513690921406
wind_v_ms,raw,last_value,9,0.6480325819285544,0.5136380203445892,0.717094990400258
wind_v_ms,raw,past_72h_mean,9,0.2734115256936408,0.19210771574470764,0.35911175540733786
wind_v_ms,raw,last_value,12,0.5399193127338973,0.39672238582891317,0.6343018611466622
wind_v_ms,raw,past_72h_mean,12,0.2377844990356493,0.15384806792356598,0.3229225870661069
wind_v_ms,raw,last_value,15,0.45595908480934216,0.31673552595102084,0.5577772066802844
wind_v_ms,raw,past_72h_mean,15,0.203008753424459,0.12149759344943763,0.28978411758087047
wind_v_ms,raw,last_value,18,0.38752836471170504,0.27409825673733657,0.48927970827974365
wind_v_ms,raw,past_72h_mean,18,0.1757054319794688,0.09526420092014967,0.26292545917435606
wind_v_ms,raw,last_value,21,0.3410537564883422,0.2647403335669602,0.4340888257894793
wind_v_ms,raw,past_72h_mean,21,0.1541075678372794,0.0756348623583353,0.24014609216301205
wind_v_ms,raw,last_value,24,0.30465640816499573,0.22963858103811713,0.3836489554646533
wind_v_ms,raw,past_72h_mean,24,0.13689683266224556,0.059646270683308245,0.22144881364185603
wind_v_ms,raw,last_value,27,0.24205916854474102,0.15990522902532966,0.3198917151061422
wind_v_ms,raw,past_72h_mean,27,0.12031433570716993,0.045853280081664505,0.20638280419002408
wind_v_ms,raw,last_value,30,0.16624835094918206,0.08984410726828654,0.25579846283526075
wind_v_ms,raw,past_72h_mean,30,0.10932555921834453,0.037083833232421926,0.18985198594335462
wind_v_ms,raw,last_value,33,0.12186464874274033,0.03764337928769304,0.21254511328809184
wind_v_ms,raw,past_72h_mean,33,0.10247260782794917,0.0324848537865344,0.17960346174175956
wind_v_ms,raw,last_value,36,0.09692653869140201,0.012008773477206261,0.18554837006779323
wind_v_ms,raw,past_72h_mean,36,0.09728352865975079,0.02627185506476539,0.17293565390881319
wind_v_ms,raw,last_value,39,0.08483514044793114,0.009474530839214006,0.1659427074708391
wind_v_ms,raw,past_72h_mean,39,0.09314617620436165,0.025657021832033437,0.1680930555445105
wind_v_ms,raw,last_value,42,0.0918143449521055,0.025288059686699702,0.15537178827245385
wind_v_ms,raw,past_72h_mean,42,0.09072408330357695,0.02635134536886874,0.16515039334041698
wind_v_ms,raw,last_value,45,0.10391159469422656,0.051774215416143285,0.1626245520672017
wind_v_ms,raw,past_72h_mean,45,0.0879571554378385,0.025404479388104258,0.16284617311061172
wind_v_ms,raw,last_value,48,0.11247357608413985,0.060665187940328436,0.16230568131866646
wind_v_ms,raw,past_72h_mean,48,0.08527365605534243,0.025721704898025746,0.16188749832683988
wind_v_ms,raw,last_value,51,0.08769216884777731,0.03943527547857216,0.14190141111489976
wind_v_ms,raw,past_72h_mean,51,0.0864185975952402,0.028722679968814273,0.16148642794352078
wind_v_ms,raw,last_value,54,0.057881784321232546,0.008629182488062864,0.11549652787364587
wind_v_ms,raw,past_72h_mean,54,0.0880071440141183,0.03093968681121769,0.16142021110912375
wind_v_ms,raw,last_value,57,0.03874141746783729,-0.014999293794242459,0.1055889373969513
wind_v_ms,raw,past_72h_mean,57,0.08775861277831601,0.03354618621896827,0.16060812850904174
wind_v_ms,raw,last_value,60,0.03171574706401383,-0.020062930310155144,0.10491457448472644
wind_v_ms,raw,past_72h_mean,60,0.08882837477428078,0.035155010549936326,0.1609535013166405
wind_v_ms,raw,last_value,63,0.03593040526027767,-0.005814835984487454,0.10522375387188676
wind_v_ms,raw,past_72h_mean,63,0.08796118207687037,0.03479379832227722,0.16121952091076786
wind_v_ms,raw,last_value,66,0.05560107154800707,0.022818883507459618,0.1052308059310541
wind_v_ms,raw,past_72h_mean,66,0.08791168720208942,0.0340353331677624,0.16101920411856854
wind_v_ms,raw,last_value,69,0.08062254439525018,0.0444204861807469,0.12014584306849393
wind_v_ms,raw,past_72h_mean,69,0.08768156897889756,0.03503690738493837,0.16021185301702298
wind_v_ms,raw,last_value,72,0.09519067460607342,0.05469749428130384,0.13594322269690545
wind_v_ms,raw,past_72h_mean,72,0.0870521105164022,0.03397754040236688,0.1585621355560656
wind_v_ms,anomaly,last_value,3,0.9030134058727625,0.8574027899421579,0.9176752340365741
wind_v_ms,anomaly,past_72h_mean,3,0.29784271061700063,0.2569351017623802,0.34497966726041057
wind_v_ms,anomaly,last_value,6,0.7799774603278147,0.6781845100767951,0.8003942117008147
wind_v_ms,anomaly,past_72h_mean,6,0.23265569645474593,0.18847320252775693,0.2839586502632227
wind_v_ms,anomaly,last_value,9,0.6571964381240725,0.5352786693997247,0.6940475114311927
wind_v_ms,anomaly,past_72h_mean,9,0.17646117561198874,0.1345873057436946,0.23064047932053836
wind_v_ms,anomaly,last_value,12,0.5460159486539985,0.41748600368425115,0.5993479783999449
wind_v_ms,anomaly,past_72h_mean,12,0.13074693813415372,0.08958960191109985,0.18371459567163984
wind_v_ms,anomaly,last_value,15,0.44374220829744104,0.33011237230173346,0.5107881766350626
wind_v_ms,anomaly,past_72h_mean,15,0.08981765110108528,0.055718093513639266,0.14419993440225526
wind_v_ms,anomaly,last_value,18,0.34998417675386206,0.2569157802735938,0.4292564825508112
wind_v_ms,anomaly,past_72h_mean,18,0.06164253962507936,0.028084243791292963,0.11171731315845346
wind_v_ms,anomaly,last_value,21,0.27441865567706447,0.21115423938821373,0.3538453389138388
wind_v_ms,anomaly,past_72h_mean,21,0.037362948210811264,0.005642696676473976,0.08197574996625254
wind_v_ms,anomaly,last_value,24,0.20753946932412512,0.15489667868139453,0.2866686634392895
wind_v_ms,anomaly,past_72h_mean,24,0.02067758515265479,-0.012203140911153317,0.05655027244292996
wind_v_ms,anomaly,last_value,27,0.1470542698055241,0.09663694936353376,0.21938631183752902
wind_v_ms,anomaly,past_72h_mean,27,0.0026170814528658605,-0.028998567658580915,0.036732326275212016
wind_v_ms,anomaly,last_value,30,0.09609106019738062,0.05182832432311161,0.1609847279103488
wind_v_ms,anomaly,past_72h_mean,30,-0.007102670660094002,-0.039572426648183855,0.021453481789563116
wind_v_ms,anomaly,last_value,33,0.05950309105835923,0.023409315934937218,0.11558062477804568
wind_v_ms,anomaly,past_72h_mean,33,-0.01419567088388889,-0.05013811913124758,0.013011567608628457
wind_v_ms,anomaly,last_value,36,0.03462207011535608,0.0025335009611758266,0.08391023709115746
wind_v_ms,anomaly,past_72h_mean,36,-0.02002933481303089,-0.05718396228236944,0.006497002430468054
wind_v_ms,anomaly,last_value,39,0.023032106788384306,-0.00550980036183227,0.06421185545389616
wind_v_ms,anomaly,past_72h_mean,39,-0.023640566707338287,-0.06131663087528847,0.0021638272938021863
wind_v_ms,anomaly,last_value,42,0.01566194121039901,-0.015034180353452779,0.0518360860888793
wind_v_ms,anomaly,past_72h_mean,42,-0.026186256430891723,-0.06313405194951555,-0.0014959219765550984
wind_v_ms,anomaly,last_value,45,0.01014699750579853,-0.02464968100095812,0.03805791617122158
wind_v_ms,anomaly,past_72h_mean,45,-0.027656803737639693,-0.06517239523606932,-0.007195201942078478
wind_v_ms,anomaly,last_value,48,0.0014543969692584983,-0.03041816954913522,0.02972143757392006
wind_v_ms,anomaly,past_72h_mean,48,-0.029352257600921725,-0.06625638071428593,-0.008350670890163843
wind_v_ms,anomaly,last_value,51,-0.008267175386457961,-0.03536759860166997,0.017129764941500817
wind_v_ms,anomaly,past_72h_mean,51,-0.029910388498200574,-0.06711933932031067,-0.009483135172026981
wind_v_ms,anomaly,last_value,54,-0.01405574455866113,-0.03857324561450238,0.00630696933254529
wind_v_ms,anomaly,past_72h_mean,54,-0.03017097362449788,-0.06675195214928283,-0.008747477686736345
wind_v_ms,anomaly,last_value,57,-0.01856589469408885,-0.03722588159628383,0.0027834753213017067
wind_v_ms,anomaly,past_72h_mean,57,-0.030503503226066382,-0.06537553095237925,-0.008092045230248835
wind_v_ms,anomaly,last_value,60,-0.017829857096346366,-0.037075158261818016,0.003863582844615246
wind_v_ms,anomaly,past_72h_mean,60,-0.030354228915969013,-0.062190382469026285,-0.00777623067332227
wind_v_ms,anomaly,last_value,63,-0.014056159983486367,-0.03632841396482193,0.004667974840428646
wind_v_ms,anomaly,past_72h_mean,63,-0.030833494553116143,-0.060569054473588305,-0.007296406913700544
wind_v_ms,anomaly,last_value,66,-0.011717396686380945,-0.03603182623664954,0.005592901656843745
wind_v_ms,anomaly,past_72h_mean,66,-0.030775884172712875,-0.058801152559860806,-0.00985213861366731
wind_v_ms,anomaly,last_value,69,-0.009305058105439834,-0.037090752991479986,0.005853665290000434
wind_v_ms,anomaly,past_72h_mean,69,-0.03198991222904992,-0.057032915353958026,-0.010516072350934649
wind_v_ms,anomaly,last_value,72,-0.008740734893804187,-0.03801688296204071,0.0011254284146237545
wind_v_ms,anomaly,past_72h_mean,72,-0.03206807880474852,-0.05555741144354961,-0.011900116516622464
