feature,past_hour,future_hour,separation_hours,raw_median_station_r,raw_q25_station_r,raw_q75_station_r,anomaly_median_station_r,anomaly_q25_station_r,anomaly_q75_station_r
pressure_hpa,-63,27,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-63,30,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-63,33,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-63,36,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-63,39,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-63,42,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-63,45,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-63,48,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-63,51,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-63,54,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-63,57,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-63,60,123,0.7335615307506756,0.6465766182631507,0.7541554123705466,-0.060949483735471405,-0.06630159068606417,-0.05213725420890035
pressure_hpa,-63,63,126,0.7265670250995595,0.6308165342861223,0.7463215772541334,-0.06836503323644874,-0.07338252241664583,-0.05667925496202537
pressure_hpa,-63,66,129,0.7278062008702983,0.632838360575211,0.7472799844051996,-0.07358485345855584,-0.08240157941352633,-0.0620579798426146
pressure_hpa,-63,69,132,0.7287018384473842,0.637390844934138,0.7483724401803478,-0.07942132200880477,-0.09209578550033883,-0.06595875556691139
pressure_hpa,-63,72,135,0.7242276077172771,0.6284087219941106,0.742788134392519,-0.08595566526859166,-0.10066904036512075,-0.07113325489683525
pressure_hpa,-60,3,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-60,6,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-60,9,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-60,12,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-60,15,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-60,18,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-60,21,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-60,24,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-60,27,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-60,30,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-60,33,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-60,36,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-60,39,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-60,42,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-60,45,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-60,48,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-60,51,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-60,54,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-60,57,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-60,60,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-60,63,123,0.7335615307506756,0.6465766182631507,0.7541554123705466,-0.060949483735471405,-0.06630159068606417,-0.05213725420890035
pressure_hpa,-60,66,126,0.7265670250995595,0.6308165342861223,0.7463215772541334,-0.06836503323644874,-0.07338252241664583,-0.05667925496202537
pressure_hpa,-60,69,129,0.7278062008702983,0.632838360575211,0.7472799844051996,-0.07358485345855584,-0.08240157941352633,-0.0620579798426146
pressure_hpa,-60,72,132,0.7287018384473842,0.637390844934138,0.7483724401803478,-0.07942132200880477,-0.09209578550033883,-0.06595875556691139
pressure_hpa,-57,3,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-57,6,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-57,9,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-57,12,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-57,15,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-57,18,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-57,21,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-57,24,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-57,27,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-57,30,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-57,33,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-57,36,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-57,39,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-57,42,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-57,45,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-57,48,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-57,51,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-57,54,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-57,57,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-57,60,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-57,63,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-57,66,123,0.7335615307506756,0.6465766182631507,0.7541554123705466,-0.060949483735471405,-0.06630159068606417,-0.05213725420890035
pressure_hpa,-57,69,126,0.7265670250995595,0.6308165342861223,0.7463215772541334,-0.06836503323644874,-0.07338252241664583,-0.05667925496202537
pressure_hpa,-57,72,129,0.7278062008702983,0.632838360575211,0.7472799844051996,-0.07358485345855584,-0.08240157941352633,-0.0620579798426146
pressure_hpa,-54,3,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-54,6,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-54,9,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-54,12,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-54,15,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-54,18,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-54,21,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-54,24,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-54,27,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-54,30,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-54,33,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-54,36,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-54,39,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-54,42,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-54,45,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-54,48,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-54,51,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-54,54,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-54,57,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-54,60,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-54,63,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-54,66,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-54,69,123,0.7335615307506756,0.6465766182631507,0.7541554123705466,-0.060949483735471405,-0.06630159068606417,-0.05213725420890035
pressure_hpa,-54,72,126,0.7265670250995595,0.6308165342861223,0.7463215772541334,-0.06836503323644874,-0.07338252241664583,-0.05667925496202537
pressure_hpa,-51,3,54,0.7803789500610008,0.7379351739620879,0.8166719602971302,0.2050336958576322,0.1539965205796173,0.2529723773517918
pressure_hpa,-51,6,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-51,9,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-51,12,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-51,15,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-51,18,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-51,21,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-51,24,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-51,27,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-51,30,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-51,33,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-51,36,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-51,39,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-51,42,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-51,45,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-51,48,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-51,51,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-51,54,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-51,57,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-51,60,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-51,63,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-51,66,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-51,69,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-51,72,123,0.7335615307506756,0.6465766182631507,0.7541554123705466,-0.060949483735471405,-0.06630159068606417,-0.05213725420890035
pressure_hpa,-48,3,51,0.7927384241487481,0.7567263699257772,0.828565222341584,0.23168920584456437,0.1795725525528517,0.28158512880892517
pressure_hpa,-48,6,54,0.7803789500610008,0.7379351739620879,0.8166719602971302,0.2050336958576322,0.1539965205796173,0.2529723773517918
pressure_hpa,-48,9,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-48,12,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-48,15,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-48,18,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-48,21,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-48,24,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-48,27,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-48,30,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-48,33,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-48,36,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-48,39,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-48,42,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-48,45,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-48,48,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-48,51,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-48,54,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-48,57,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-48,60,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-48,63,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-48,66,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-48,69,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-48,72,120,0.7382671390032227,0.661564445090147,0.761391262569987,-0.05411415588147331,-0.060028045393872714,-0.049179783283870245
pressure_hpa,-45,3,48,0.8056870925582106,0.7749256794776214,0.8401973604186526,0.2608693404436306,0.2055100664770462,0.3133693653734759
pressure_hpa,-45,6,51,0.7927384241487481,0.7567263699257772,0.828565222341584,0.23168920584456437,0.1795725525528517,0.28158512880892517
pressure_hpa,-45,9,54,0.7803789500610008,0.7379351739620879,0.8166719602971302,0.2050336958576322,0.1539965205796173,0.2529723773517918
pressure_hpa,-45,12,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-45,15,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-45,18,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-45,21,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-45,24,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-45,27,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-45,30,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-45,33,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-45,36,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-45,39,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-45,42,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-45,45,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-45,48,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-45,51,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-45,54,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-45,57,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-45,60,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-45,63,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-45,66,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-45,69,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-45,72,117,0.7346588956062043,0.6517620760350354,0.7577928030683627,-0.049978786431407615,-0.055155859815431814,-0.044273640148439646
pressure_hpa,-42,3,45,0.8081481217685964,0.7753692029292031,0.8418664267824787,0.2924145562761804,0.23390331606457693,0.34702939183830156
pressure_hpa,-42,6,48,0.8056870925582106,0.7749256794776214,0.8401973604186526,0.2608693404436306,0.2055100664770462,0.3133693653734759
pressure_hpa,-42,9,51,0.7927384241487481,0.7567263699257772,0.828565222341584,0.23168920584456437,0.1795725525528517,0.28158512880892517
pressure_hpa,-42,12,54,0.7803789500610008,0.7379351739620879,0.8166719602971302,0.2050336958576322,0.1539965205796173,0.2529723773517918
pressure_hpa,-42,15,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-42,18,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-42,21,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-42,24,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-42,27,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-42,30,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-42,33,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-42,36,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-42,39,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
pressure_hpa,-42,42,84,0.749216903269155,0.6886255629022211,0.7814674603917099,0.034524663380707546,0.007362665585759322,0.0654468332302915
pressure_hpa,-42,45,87,0.7449941770749364,0.677079786560622,0.7741547238996247,0.022554048687166123,-0.0009186316310298507,0.05085722296388766
pressure_hpa,-42,48,90,0.7413065787440144,0.6665768922879816,0.768287866511574,0.011078754209235224,-0.0084484398408807,0.03811838401646618
pressure_hpa,-42,51,93,0.7438545306747806,0.6769301520502269,0.7719817325551361,0.0005719325111015202,-0.015372953983240775,0.025664739776463406
pressure_hpa,-42,54,96,0.7469193281469435,0.6863333186029711,0.7759521691568372,-0.0095542052929309,-0.02242158072608124,0.014098417062866122
pressure_hpa,-42,57,99,0.7405992328536504,0.6697087811358234,0.7677371057155182,-0.019471796791773723,-0.02919727953718541,0.0021093848604310265
pressure_hpa,-42,60,102,0.7320290143642814,0.6540810818650525,0.7595008238875438,-0.027977435332300866,-0.034260587089311824,-0.009408194787856912
pressure_hpa,-42,63,105,0.7346131135571303,0.6550007609772386,0.7601952957759022,-0.034315556689957255,-0.03923679711413277,-0.019391839229334476
pressure_hpa,-42,66,108,0.7362874992112107,0.6583768310730513,0.761925135508374,-0.03907986557577138,-0.04352434106488694,-0.027401443913435613
pressure_hpa,-42,69,111,0.7314083398470299,0.6487604605720021,0.7565098415000038,-0.04294041037584322,-0.04646971058520596,-0.033777760724924576
pressure_hpa,-42,72,114,0.7294614003166031,0.6413412989008433,0.7529179541484153,-0.04681540016925552,-0.05023384000989447,-0.03907605534969387
pressure_hpa,-39,3,42,0.8108032247700121,0.7744446504653846,0.8439732948073733,0.3269806219331932,0.2667954895908143,0.38192155427766133
pressure_hpa,-39,6,45,0.8081481217685964,0.7753692029292031,0.8418664267824787,0.2924145562761804,0.23390331606457693,0.34702939183830156
pressure_hpa,-39,9,48,0.8056870925582106,0.7749256794776214,0.8401973604186526,0.2608693404436306,0.2055100664770462,0.3133693653734759
pressure_hpa,-39,12,51,0.7927384241487481,0.7567263699257772,0.828565222341584,0.23168920584456437,0.1795725525528517,0.28158512880892517
pressure_hpa,-39,15,54,0.7803789500610008,0.7379351739620879,0.8166719602971302,0.2050336958576322,0.1539965205796173,0.2529723773517918
pressure_hpa,-39,18,57,0.7767500227489055,0.7339115315481676,0.8140599402699726,0.18011836215336913,0.13115138849246238,0.22696508094969534
pressure_hpa,-39,21,60,0.7746439984051997,0.7320447356931651,0.8125022617615946,0.15843386938325563,0.1109585986214247,0.20414705284186788
pressure_hpa,-39,24,63,0.7675657513764615,0.7216393701913559,0.8034569830607912,0.13888701798394532,0.09415538220600826,0.18134358729998612
pressure_hpa,-39,27,66,0.7618421789431102,0.7119981194981082,0.7962846881351779,0.12107629102951213,0.07778832475314892,0.1625322450202348
pressure_hpa,-39,30,69,0.7642560653409504,0.7183617050330897,0.7983474297087656,0.10426929271623069,0.06303650310054551,0.14373622224720933
pressure_hpa,-39,33,72,0.7653469217568516,0.7242128001347424,0.8010550285981726,0.0885984893555545,0.05203489302055604,0.1271808470764778
pressure_hpa,-39,36,75,0.7581390118143531,0.7068736330537687,0.7914492067315607,0.07405687925045776,0.03977357067832602,0.10996856545028191
pressure_hpa,-39,39,78,0.7504247405875837,0.6883291039334763,0.7819626728037499,0.06024310043883785,0.027579421167148923,0.09429669898559648
pressure_hpa,-39,42,81,0.749760108693647,0.6881086917185857,0.781327105719898,0.047040408758393465,0.016678443850683875,0.07916099636703233
