feature,event,relative_hour,station_mean_median,station_mean_q25,station_mean_q75,station_mean_n,total_observations,median_events_per_station
pressure,clean_persistence,51,0.061019260132902625,0.02403038071784023,0.10015100996462797,184,606851,3116.0
pressure,onset,51,0.06470952851530279,-0.16165039743345844,0.2727810608994855,168,12332,52.0
pressure,polluted_persistence,51,-0.16841715338404373,-0.27677383793791743,-0.0998442678397139,184,256353,1220.0
pressure,clearance,51,0.25026043612391446,0.1098350249567303,0.4063924939622155,184,28853,138.5
pressure,clean_persistence,57,0.055347743177599815,0.014460533974143857,0.09327057307314933,184,606851,3116.0
pressure,onset,57,0.041611329001802755,-0.12905241642037202,0.2307350610449539,168,12332,52.0
pressure,polluted_persistence,57,-0.15221892649556407,-0.2742010174527192,-0.07892484667854457,184,256353,1220.0
pressure,clearance,57,0.20608121079508157,0.09740337708863755,0.3662734553617424,184,28853,138.5
pressure,clean_persistence,63,0.04817794392512334,0.010118954824386931,0.08287741958416667,184,606851,3116.0
pressure,onset,63,0.02395403888224979,-0.1440929254693836,0.2056319314792902,168,12332,52.0
pressure,polluted_persistence,63,-0.1491553871525097,-0.27068568074646515,-0.06211696556573235,184,256353,1220.0
pressure,clearance,63,0.1926656416987551,0.09423295053423214,0.3394989756148722,184,28853,138.5
pressure,clean_persistence,69,0.040061123469508755,0.0021936645969709455,0.07402691474103924,184,606851,3116.0
pressure,onset,69,0.00312055724328514,-0.14726089580189194,0.19525905610952216,168,12332,52.0
pressure,polluted_persistence,69,-0.13598604501532663,-0.26646589138516436,-0.04791152753520284,184,256353,1220.0
pressure,clearance,69,0.1854382096353726,0.09066897674836696,0.31670393912174366,184,28853,138.5
pressure,clean_persistence,72,0.03695535344049184,-0.0010642253106946848,0.07021972800655005,184,606851,3116.0
pressure,onset,72,-0.015526281441955489,-0.13466361226081272,0.1805124265190341,168,12332,52.0
pressure,polluted_persistence,72,-0.13108035597169848,-0.26546945507055386,-0.046882653527499416,184,256353,1220.0
pressure,clearance,72,0.18282316129999465,0.0937098623198433,0.3418534448563806,184,28853,138.5
rh950,clean_persistence,-69,0.1100655604060293,0.060641781518545546,0.15664040112621655,184,606851,3116.0
rh950,onset,-69,0.03612521977365778,-0.10547394895666298,0.18176234271858457,168,12332,52.0
rh950,polluted_persistence,-69,-0.12643902278336155,-0.22703655271905038,-0.06179733657656289,184,256353,1220.0
rh950,clearance,-69,-0.06656445349851002,-0.19226306123426581,0.032795988936238155,184,28853,138.5
rh950,clean_persistence,-63,0.11789172125807147,0.06571134977309186,0.16762538994556508,184,606851,3116.0
rh950,onset,-63,0.05695273710936649,-0.09680636027150999,0.1830662841601771,168,12332,52.0
rh950,polluted_persistence,-63,-0.13103110941911805,-0.22605864857088265,-0.05747953889706477,184,256353,1220.0
rh950,clearance,-63,-0.03975953474180399,-0.18046008461401636,0.06414035911256215,184,28853,138.5
rh950,clean_persistence,-57,0.12807032599462265,0.0649586105910461,0.17864057870133113,184,606851,3116.0
rh950,onset,-57,0.06463404030694328,-0.09310365438875796,0.26432017487111803,168,12332,52.0
rh950,polluted_persistence,-57,-0.12271996121194784,-0.24215431696840356,-0.05089012461401836,184,256353,1220.0
rh950,clearance,-57,-0.006883963882662516,-0.14217665903495186,0.10361752142604586,184,28853,138.5
rh950,clean_persistence,-51,0.13199272391291766,0.07188091217092743,0.19079113664107006,184,606851,3116.0
rh950,onset,-51,0.09303411680006189,-0.07905650411683474,0.2973819000967547,168,12332,52.0
rh950,polluted_persistence,-51,-0.1269594710844244,-0.2462822851702906,-0.026019598049661915,184,256353,1220.0
rh950,clearance,-51,0.03281373825776813,-0.08398751772170664,0.14242984449806134,184,28853,138.5
rh950,clean_persistence,-45,0.1335481083601483,0.07162008368158103,0.2071623055825866,184,606851,3116.0
rh950,onset,-45,0.13352619497095575,-0.08233751258490382,0.3921037090927785,168,12332,52.0
rh950,polluted_persistence,-45,-0.12882918923763204,-0.26246393749301367,0.006166181385671909,184,256353,1220.0
rh950,clearance,-45,0.09595052649090566,-0.03486990125789328,0.20853022440632868,184,28853,138.5
rh950,clean_persistence,-39,0.13650481198984227,0.06187303087118136,0.22055086452303274,184,606851,3116.0
rh950,onset,-39,0.12563464246173361,-0.10601918749885318,0.4045071700084083,168,12332,52.0
rh950,polluted_persistence,-39,-0.11468386656025967,-0.2815638714212485,0.04597073007764856,184,256353,1220.0
rh950,clearance,-39,0.13553157423328738,-0.004973132362549473,0.2697860599923645,184,28853,138.5
rh950,clean_persistence,-33,0.14652663462113746,0.04720341422421073,0.22395596071913834,184,606851,3116.0
rh950,onset,-33,0.073715857129563,-0.1795172890731436,0.48493753416801877,168,12332,52.0
rh950,polluted_persistence,-33,-0.07987299652715599,-0.2777292402358069,0.09062157062235425,184,256353,1220.0
rh950,clearance,-33,0.17080921920141337,0.011702689886935128,0.37420164798868627,184,28853,138.5
rh950,clean_persistence,-27,0.14821021821448488,0.024282885863461497,0.23130749543701307,184,606851,3116.0
rh950,onset,-27,0.06757932894548097,-0.2599745756380501,0.5296254328075385,168,12332,52.0
rh950,polluted_persistence,-27,-0.06698164265278281,-0.2726965949075066,0.13920187402220735,184,256353,1220.0
rh950,clearance,-27,0.23781805196391792,0.02046600928577714,0.49790029932041535,184,28853,138.5
rh950,clean_persistence,-21,0.14247715034086256,-0.0035817071081678115,0.2383986972268891,184,606851,3116.0
rh950,onset,-21,0.01673407085942345,-0.30890017465697595,0.5215004930508013,168,12332,52.0
rh950,polluted_persistence,-21,-0.04408024574594353,-0.26662134063576287,0.18480286037978774,184,256353,1220.0
rh950,clearance,-21,0.3176067250793656,0.11757387381435586,0.5866690826501773,184,28853,138.5
rh950,clean_persistence,-15,0.13595361581036144,-0.03636755880568478,0.23217598798446853,184,606851,3116.0
rh950,onset,-15,-0.021756186970158915,-0.33191383937051044,0.5280862529693909,168,12332,52.0
rh950,polluted_persistence,-15,-0.015549616337555503,-0.2457285467592288,0.23251883530911438,184,256353,1220.0
rh950,clearance,-15,0.41828794605023256,0.20062935040162322,0.5966903401264851,184,28853,138.5
rh950,clean_persistence,-9,0.11925122635416796,-0.08273927608888318,0.2217018881803678,184,606851,3116.0
rh950,onset,-9,-0.04314222836762388,-0.3116043472439137,0.5186528869113045,168,12332,52.0
rh950,polluted_persistence,-9,0.007922188145115654,-0.22825331065016113,0.26813138791396024,184,256353,1220.0
rh950,clearance,-9,0.4239476327317321,0.25052053270514407,0.588195664949373,184,28853,138.5
rh950,clean_persistence,-3,0.10145101512079925,-0.10026423527242076,0.213943930153733,184,606851,3116.0
rh950,onset,-3,0.02867240758691466,-0.2880675023639863,0.4465541946828553,168,12332,52.0
rh950,polluted_persistence,-3,0.019690265923795924,-0.23022153893048863,0.28997933252928276,184,256353,1220.0
rh950,clearance,-3,0.35274953486590355,0.15285657574368783,0.5988628636394189,184,28853,138.5
rh950,clean_persistence,3,0.0987973955581925,-0.11739402095680161,0.19737972048944924,184,606851,3116.0
rh950,onset,3,0.03744870553585093,-0.2567130401823031,0.3693799003943665,168,12332,52.0
rh950,polluted_persistence,3,0.039764789796311546,-0.20723366293746848,0.32123410833874466,184,256353,1220.0
rh950,clearance,3,0.22803968682931033,-0.04529284440379129,0.5270271365416844,184,28853,138.5
rh950,clean_persistence,9,0.07781623260963783,-0.13960007295232857,0.18188965267814244,184,606851,3116.0
rh950,onset,9,0.0762700375195603,-0.194985732572887,0.28443698526539996,168,12332,52.0
rh950,polluted_persistence,9,0.05246582936276399,-0.17937746238796992,0.33137557385662797,184,256353,1220.0
rh950,clearance,9,0.09766153284222741,-0.21184968845039429,0.4798307950323826,184,28853,138.5
rh950,clean_persistence,15,0.053821513521124034,-0.14491272026544996,0.16793080893529094,184,606851,3116.0
rh950,onset,15,0.06283606138725588,-0.15874461896822323,0.2490916715907397,168,12332,52.0
rh950,polluted_persistence,15,0.0676549732718095,-0.14047327035800344,0.32840159325370655,184,256353,1220.0
rh950,clearance,15,0.0166242656722111,-0.3060387009319166,0.37341709639725235,184,28853,138.5
rh950,clean_persistence,21,0.035287557698819416,-0.14746646071702715,0.14473727330099662,184,606851,3116.0
rh950,onset,21,0.035466925661273976,-0.13884693065842219,0.21260340178232773,168,12332,52.0
rh950,polluted_persistence,21,0.07109946734356193,-0.09880315729675225,0.31308951771295707,184,256353,1220.0
rh950,clearance,21,-0.0653870273450523,-0.3394823625827096,0.2764163398178586,184,28853,138.5
rh950,clean_persistence,27,0.024886920620553515,-0.14007494593457706,0.12272121905299595,184,606851,3116.0
rh950,onset,27,-0.04445105831720508,-0.20112622814159248,0.1422640259748982,168,12332,52.0
rh950,polluted_persistence,27,0.07170735286360358,-0.08278432931070626,0.28201908588950186,184,256353,1220.0
rh950,clearance,27,-0.1141396958387208,-0.3277727450965453,0.24208578976461445,184,28853,138.5
rh950,clean_persistence,33,0.019194389049832703,-0.13037141097048197,0.1091320975507448,184,606851,3116.0
rh950,onset,33,-0.08729186875342293,-0.24197599079183613,0.08158221629540857,168,12332,52.0
rh950,polluted_persistence,33,0.0762323071503474,-0.06625915605469741,0.24945155730046245,184,256353,1220.0
rh950,clearance,33,-0.12378939834088679,-0.29948343057206883,0.25652767870379123,184,28853,138.5
rh950,clean_persistence,39,0.014356442761696966,-0.1194476508864588,0.08933700605723091,184,606851,3116.0
rh950,onset,39,-0.09190311985997154,-0.25394663579600507,0.11390670007824874,168,12332,52.0
rh950,polluted_persistence,39,0.07610692054767353,-0.0435257477060157,0.2275106463980881,184,256353,1220.0
rh950,clearance,39,-0.10478295115102532,-0.2945854632687976,0.27316363328148624,184,28853,138.5
rh950,clean_persistence,45,0.01067516045679259,-0.11054677671679156,0.07010257720121732,184,606851,3116.0
rh950,onset,45,-0.10616522002115346,-0.24757206511396534,0.11362524712169793,168,12332,52.0
rh950,polluted_persistence,45,0.08643298702578198,-0.01916273279636496,0.2078615316163708,184,256353,1220.0
rh950,clearance,45,-0.07718409268898713,-0.27304833091341596,0.24704528584330943,184,28853,138.5
rh950,clean_persistence,51,0.00015742390842904354,-0.10188235589017539,0.05800206433858869,184,606851,3116.0
rh950,onset,51,-0.05254312427072741,-0.23240678988761732,0.12487794764498265,168,12332,52.0
rh950,polluted_persistence,51,0.08016312681862009,-0.004290474469024227,0.19690406679583097,184,256353,1220.0
rh950,clearance,51,-0.052642374409146764,-0.22475299982377142,0.2385383389657108,184,28853,138.5
rh950,clean_persistence,57,-0.0023397864252330232,-0.09120931768847085,0.0452107679608177,184,606851,3116.0
rh950,onset,57,0.00017674794337983572,-0.19841589294748554,0.13922463307093208,168,12332,52.0
rh950,polluted_persistence,57,0.09786028594598546,0.012154214313831508,0.18810417925922318,184,256353,1220.0
rh950,clearance,57,-0.030057599561875148,-0.2392486760099977,0.17926972233364802,184,28853,138.5
rh950,clean_persistence,63,-0.006790178759125449,-0.08235136867673394,0.03831157982944293,184,606851,3116.0
rh950,onset,63,-0.005920130596575909,-0.16747586717774587,0.15825055550757905,168,12332,52.0
rh950,polluted_persistence,63,0.10430197728055873,0.024638980349756173,0.17797831801224245,184,256353,1220.0
rh950,clearance,63,-0.02429922214281479,-0.23595233336184962,0.1468228464664713,184,28853,138.5
rh950,clean_persistence,69,-0.012605455213160102,-0.06705913184425014,0.032170502990125284,184,606851,3116.0
rh950,onset,69,0.018387757278304825,-0.1590436779927456,0.15157540484650278,168,12332,52.0
rh950,polluted_persistence,69,0.11457198909950334,0.03956672232545588,0.16947848744055224,184,256353,1220.0
rh950,clearance,69,-0.05756642113814625,-0.2347303930513426,0.11029935949242047,184,28853,138.5
rh950,clean_persistence,72,-0.014998213812469267,-0.06345588924352344,0.032941380344751435,184,606851,3116.0
rh950,onset,72,0.011510512590847958,-0.1377498081377606,0.1571784203624253,168,12332,52.0
rh950,polluted_persistence,72,0.12214845252851697,0.04171332755986144,0.16870502155994327,184,256353,1220.0
rh950,clearance,72,-0.055346109493580556,-0.23009571559250258,0.0823204728751401,184,28853,138.5
wind_speed,clean_persistence,-69,0.03956086403853845,0.010000097638051196,0.07916324746139178,184,606851,3116.0
wind_speed,onset,-69,0.1271636046144203,-0.014716323455968114,0.2594467541365059,168,12332,52.0
wind_speed,polluted_persistence,-69,-0.10451177370220294,-0.18491186669420054,-0.04107565966195662,184,256353,1220.0
wind_speed,clearance,-69,-0.16034866669492276,-0.265291653046073,-0.07989811506880602,184,28853,138.5
wind_speed,clean_persistence,-63,0.06249932687782675,0.02688656183680614,0.09583244779186928,184,606851,3116.0
wind_speed,onset,-63,0.15618083954523607,0.017748060844442116,0.3029704491917763,168,12332,52.0
wind_speed,polluted_persistence,-63,-0.1321510195193107,-0.21581675335271533,-0.06569170997624604,184,256353,1220.0
wind_speed,clearance,-63,-0.189557966706506,-0.28257207522867644,-0.09296962056228025,184,28853,138.5
wind_speed,clean_persistence,-57,0.09101886626515042,0.05146897920155324,0.1261528332389045,184,606851,3116.0
wind_speed,onset,-57,0.2136990237857394,0.019172344107912718,0.3671967117956503,168,12332,52.0
wind_speed,polluted_persistence,-57,-0.17004402498401852,-0.23991941070793882,-0.10388420269514897,184,256353,1220.0
wind_speed,clearance,-57,-0.2231112513863826,-0.28798283544352443,-0.13127485915656611,184,28853,138.5
wind_speed,clean_persistence,-51,0.12251087997385623,0.06265295677024138,0.16251728417639713,184,606851,3116.0
wind_speed,onset,-51,0.2600028184525619,0.06668295801627888,0.4703656280391705,168,12332,52.0
wind_speed,polluted_persistence,-51,-0.20783797107591512,-0.268020593953605,-0.137007202048967,184,256353,1220.0
wind_speed,clearance,-51,-0.23399493887589234,-0.33106534134412535,-0.13719503584720794,184,28853,138.5
wind_speed,clean_persistence,-45,0.15103439259128076,0.0824181845400205,0.20247938556178255,184,606851,3116.0
wind_speed,onset,-45,0.31183742201866466,0.09734572638181302,0.5165353390165055,168,12332,52.0
wind_speed,polluted_persistence,-45,-0.2358459483493761,-0.2980466009016963,-0.17128910631227265,184,256353,1220.0
wind_speed,clearance,-45,-0.256487875028904,-0.3636840452814989,-0.14961994435182852,184,28853,138.5
wind_speed,clean_persistence,-39,0.19331609066876776,0.11577567606384256,0.2509726045295526,184,606851,3116.0
wind_speed,onset,-39,0.37764737624168054,0.1276369494909612,0.5860769124363966,168,12332,52.0
wind_speed,polluted_persistence,-39,-0.2672868573053603,-0.32856245213963503,-0.20037236353534663,184,256353,1220.0
wind_speed,clearance,-39,-0.26407893866110843,-0.3839988248686197,-0.13092539458022245,184,28853,138.5
wind_speed,clean_persistence,-33,0.2344458735115797,0.1439790715125457,0.3092130016233995,184,606851,3116.0
wind_speed,onset,-33,0.485575675556037,0.18623763456317463,0.6966248275474478,168,12332,52.0
wind_speed,polluted_persistence,-33,-0.3019179233466714,-0.3696181558542826,-0.2243512031570207,184,256353,1220.0
wind_speed,clearance,-33,-0.21612465671889608,-0.36461009284713297,-0.1190605578982709,184,28853,138.5
wind_speed,clean_persistence,-27,0.2786394032628785,0.16963904271274022,0.3684118564212802,184,606851,3116.0
wind_speed,onset,-27,0.5270532330557839,0.20566937264583068,0.7379617793395947,168,12332,52.0
wind_speed,polluted_persistence,-27,-0.3129589992922163,-0.3914184268304567,-0.23540107918122,184,256353,1220.0
wind_speed,clearance,-27,-0.21124857154028484,-0.3465690423048791,-0.11027687484731175,184,28853,138.5
wind_speed,clean_persistence,-21,0.30563843201318047,0.18540845956255508,0.4092079652037834,184,606851,3116.0
wind_speed,onset,-21,0.4114859458444061,0.17645055545626792,0.5938925195031688,168,12332,52.0
wind_speed,polluted_persistence,-21,-0.3192730862345775,-0.400948301125972,-0.23968625065363808,184,256353,1220.0
wind_speed,clearance,-21,-0.1886121107440617,-0.3197115699887219,-0.06993831456527137,184,28853,138.5
wind_speed,clean_persistence,-15,0.30906633175524784,0.17894992699783932,0.4225245391781813,184,606851,3116.0
wind_speed,onset,-15,0.19128283577402933,0.024234395260097415,0.36322617882529484,168,12332,52.0
wind_speed,polluted_persistence,-15,-0.3209717332464933,-0.4111982548703572,-0.24302129870180242,184,256353,1220.0
wind_speed,clearance,-15,-0.016416451477838497,-0.13843175262648527,0.1098987957848314,184,28853,138.5
wind_speed,clean_persistence,-9,0.2883609866066039,0.16272050010803107,0.39421056415944894,184,606851,3116.0
wind_speed,onset,-9,0.02646660146147075,-0.16667243329859027,0.2294392005609829,168,12332,52.0
wind_speed,polluted_persistence,-9,-0.32056388200917474,-0.41281851628481825,-0.23300727933352924,184,256353,1220.0
wind_speed,clearance,-9,0.3432162413489158,0.17513919048060264,0.5041482641214401,184,28853,138.5
wind_speed,clean_persistence,-3,0.2499114708438591,0.12660686847593733,0.34928872459786003,184,606851,3116.0
wind_speed,onset,-3,-0.02722852548455675,-0.21125999529686162,0.19783748876400511,168,12332,52.0
wind_speed,polluted_persistence,-3,-0.3160322303745231,-0.41599623347074066,-0.22933594074504993,184,256353,1220.0
wind_speed,clearance,-3,0.7863085324941483,0.5628089711841101,1.0143663668995861,184,28853,138.5
wind_speed,clean_persistence,3,0.20264982508939197,0.08418075345338667,0.30944780462613075,184,606851,3116.0
wind_speed,onset,3,-0.03627017142801481,-0.25723778282461945,0.19740170868649684,168,12332,52.0
wind_speed,polluted_persistence,3,-0.29211169343023813,-0.3899047806939671,-0.2114290246806756,184,256353,1220.0
wind_speed,clearance,3,1.0202163507892164,0.8143727474983348,1.2742224858032658,184,28853,138.5
wind_speed,clean_persistence,9,0.15940749400067702,0.048798877153913144,0.2668178752316212,184,606851,3116.0
wind_speed,onset,9,-0.11543493384653383,-0.2968876586850723,0.17218209001182344,168,12332,52.0
wind_speed,polluted_persistence,9,-0.233386078823194,-0.32574440807177574,-0.1615598355509153,184,256353,1220.0
wind_speed,clearance,9,0.8795466909696712,0.6691533491832595,1.098326864315999,184,28853,138.5
wind_speed,clean_persistence,15,0.12445913198618697,0.019824878736815005,0.21504862343365416,184,606851,3116.0
wind_speed,onset,15,-0.13849857149458605,-0.30053504507460316,0.06523896955557076,168,12332,52.0
wind_speed,polluted_persistence,15,-0.154149622164922,-0.23300001341300478,-0.09697852118747341,184,256353,1220.0
wind_speed,clearance,15,0.5915656806830174,0.43399914975193565,0.8270051834725738,184,28853,138.5
wind_speed,clean_persistence,21,0.08791084081860503,-0.0034559499990937555,0.16112123099728837,184,606851,3116.0
wind_speed,onset,21,-0.13528682796058203,-0.2594769611848327,0.019983725981886025,168,12332,52.0
wind_speed,polluted_persistence,21,-0.08013414185477707,-0.14474215815330155,-0.03471948654490384,184,256353,1220.0
wind_speed,clearance,21,0.36792319419391084,0.19340000048648512,0.5640386186782107,184,28853,138.5
wind_speed,clean_persistence,27,0.05794179018360898,-0.020401454510622093,0.11066262668985746,184,606851,3116.0
wind_speed,onset,27,-0.09971773776862278,-0.22573795863552307,0.07521480104058541,168,12332,52.0
wind_speed,polluted_persistence,27,-0.03006250304187563,-0.07535618792167481,0.022032229514104214,184,256353,1220.0
wind_speed,clearance,27,0.2054183810892109,0.06200339574242038,0.3827760626757085,184,28853,138.5
wind_speed,clean_persistence,33,0.025145399594504233,-0.02254539017238466,0.07516045539817534,184,606851,3116.0
wind_speed,onset,33,-0.10361368640944917,-0.24675515669433612,0.0646193582125755,168,12332,52.0
wind_speed,polluted_persistence,33,0.00691862130005815,-0.04071461678874648,0.04848752912011084,184,256353,1220.0
wind_speed,clearance,33,0.11660541256663556,0.017882298911086378,0.2618367275444761,184,28853,138.5
wind_speed,clean_persistence,39,0.012744823437313226,-0.025751403689674025,0.05337496347220713,184,606851,3116.0
wind_speed,onset,39,-0.090800296034005,-0.19892591540915913,0.060674494371491826,168,12332,52.0
wind_speed,polluted_persistence,39,0.02562346261520823,-0.028676472713738733,0.06054497872079458,184,256353,1220.0
wind_speed,clearance,39,0.05452747657428522,-0.0576294497721245,0.18684642501265342,184,28853,138.5
wind_speed,clean_persistence,45,0.004388651098214654,-0.02811422565324316,0.03653543341581682,184,606851,3116.0
wind_speed,onset,45,-0.06276160821116125,-0.17764818372899915,0.06510240200495768,168,12332,52.0
wind_speed,polluted_persistence,45,0.03215582178663978,-0.014596114200882105,0.07424429166911231,184,256353,1220.0
wind_speed,clearance,45,0.026815070357213824,-0.10351400617825857,0.13380420825397482,184,28853,138.5
wind_speed,clean_persistence,51,-0.0018873911994935063,-0.035747534650168264,0.025512771284174472,184,606851,3116.0
wind_speed,onset,51,-0.025071113767294487,-0.1869501376891957,0.11017141003032913,168,12332,52.0
wind_speed,polluted_persistence,51,0.037881379689427425,-0.008935299577923765,0.08386636679541745,184,256353,1220.0
wind_speed,clearance,51,0.0011763184514963988,-0.13159728462018117,0.10221209435472581,184,28853,138.5
wind_speed,clean_persistence,57,-0.0091264228138489,-0.0390471901678935,0.017433113486795337,184,606851,3116.0
wind_speed,onset,57,-0.03430639400165486,-0.19525985990689804,0.10984994577253625,168,12332,52.0
wind_speed,polluted_persistence,57,0.03751025983346728,-0.0061229853418433245,0.0852759696962164,184,256353,1220.0
wind_speed,clearance,57,-0.013218634793613116,-0.13038986911957293,0.08420608636834676,184,28853,138.5
wind_speed,clean_persistence,63,-0.014150267967546468,-0.041732736352726625,0.013730351194425987,184,606851,3116.0
wind_speed,onset,63,-0.0504649252026091,-0.18771908480172989,0.11071576886796977,168,12332,52.0
wind_speed,polluted_persistence,63,0.03539938842294406,-0.0025184869771753397,0.0831939002278428,184,256353,1220.0
wind_speed,clearance,63,-0.03001246867081242,-0.13333637398320522,0.09672430860549758,184,28853,138.5
wind_speed,clean_persistence,69,-0.015555410314999683,-0.041668257470038994,0.010944950939220082,184,606851,3116.0
wind_speed,onset,69,-0.041656755462559425,-0.17522123074352836,0.1101697039911814,168,12332,52.0
wind_speed,polluted_persistence,69,0.040478123848970385,0.0011470806954786625,0.08605588954762143,184,256353,1220.0
wind_speed,clearance,69,-0.027097181597095413,-0.14080822641309598,0.05524195688714095,184,28853,138.5
wind_speed,clean_persistence,72,-0.01355888842656322,-0.044916414019656604,0.011387880615395314,184,606851,3116.0
wind_speed,onset,72,-0.03376352726581145,-0.1620383100187341,0.0944782017520753,168,12332,52.0
wind_speed,polluted_persistence,72,0.04455000427615126,0.0014387564847629724,0.08907820591396137,184,256353,1220.0
wind_speed,clearance,72,-0.03310933995466799,-0.12953834611407616,0.05762026463205234,184,28853,138.5
pbl,clean_persistence,-69,-0.006415537712713158,-0.03155393364503526,0.0196558472426185,184,606851,3116.0
pbl,onset,-69,0.05797227089500169,-0.06001380650995285,0.17817097115859848,168,12332,52.0
pbl,polluted_persistence,-69,-0.07321411277642433,-0.1283208529388596,-0.028710346722323206,184,256353,1220.0
pbl,clearance,-69,-0.20105130854483705,-0.28489341700468185,-0.13528666810565598,184,28853,138.5
pbl,clean_persistence,-63,0.003549902967465924,-0.02221003912185341,0.028782534077114837,184,606851,3116.0
pbl,onset,-63,0.08719363209949191,-0.04206591128484721,0.18896979250743534,168,12332,52.0
pbl,polluted_persistence,-63,-0.0971281045973941,-0.15005519188299646,-0.05784506448069633,184,256353,1220.0
pbl,clearance,-63,-0.20534016740350788,-0.2767668322004262,-0.12424936099840392,184,28853,138.5
pbl,clean_persistence,-57,0.012670472983351402,-0.01085397479273337,0.0418795617052191,184,606851,3116.0
pbl,onset,-57,0.09864801197236292,-0.024816248559775683,0.21403153192652374,168,12332,52.0
pbl,polluted_persistence,-57,-0.12869956872165456,-0.17883160151717184,-0.09260809300183777,184,256353,1220.0
pbl,clearance,-57,-0.2089077741119841,-0.2993340049816592,-0.11453925933089205,184,28853,138.5
pbl,clean_persistence,-51,0.03145064808108369,0.01035599758363706,0.06320240597277707,184,606851,3116.0
pbl,onset,-51,0.11855962559433064,-0.05815668944121505,0.24686954354337093,168,12332,52.0
pbl,polluted_persistence,-51,-0.1683651682292526,-0.22232002552972735,-0.12549893288681913,184,256353,1220.0
pbl,clearance,-51,-0.21947316252358062,-0.3280601874915286,-0.14339384440681513,184,28853,138.5
pbl,clean_persistence,-45,0.05035894469429249,0.02474133727312959,0.0899391780077352,184,606851,3116.0
pbl,onset,-45,0.16830692517346907,-0.036403711619165356,0.32144882252621476,168,12332,52.0
pbl,polluted_persistence,-45,-0.19730138657870588,-0.26349290062575326,-0.1488108369009834,184,256353,1220.0
pbl,clearance,-45,-0.2768905550966947,-0.3714894962209509,-0.20142137853274295,184,28853,138.5
pbl,clean_persistence,-39,0.07888371619184759,0.03804496440173599,0.12172962682122157,184,606851,3116.0
pbl,onset,-39,0.2895421122864118,0.029552704859622886,0.4747809348674223,168,12332,52.0
pbl,polluted_persistence,-39,-0.22175501446730533,-0.28925053231127884,-0.17081660629649612,184,256353,1220.0
pbl,clearance,-39,-0.2894350385668334,-0.3985459589970117,-0.19138824011227665,184,28853,138.5
pbl,clean_persistence,-33,0.10859465077168655,0.05162991575613243,0.1642453262737625,184,606851,3116.0
pbl,onset,-33,0.3743233338944998,0.10216294552955561,0.5513630908059528,168,12332,52.0
pbl,polluted_persistence,-33,-0.24503888693965953,-0.3261593186039339,-0.18405083879908757,184,256353,1220.0
pbl,clearance,-33,-0.270740283056388,-0.3752165738047895,-0.15274201033428425,184,28853,138.5
pbl,clean_persistence,-27,0.13815020564375224,0.07181348189768053,0.22169737539236228,184,606851,3116.0
pbl,onset,-27,0.34211074644223416,0.08384752443338686,0.5350658581305048,168,12332,52.0
pbl,polluted_persistence,-27,-0.2702570528051936,-0.3581770795979152,-0.21042326434820793,184,256353,1220.0
pbl,clearance,-27,-0.2925775720665832,-0.411016478553463,-0.16284109865636875,184,28853,138.5
pbl,clean_persistence,-21,0.1671040965901911,0.09678479875829184,0.2663804470993235,184,606851,3116.0
pbl,onset,-21,0.27226492396034396,-0.02063106337479218,0.45312136420355453,168,12332,52.0
pbl,polluted_persistence,-21,-0.27855407110205166,-0.38612807481692324,-0.22220263400556178,184,256353,1220.0
pbl,clearance,-21,-0.29920231537728503,-0.4115736556127406,-0.2029244402557372,184,28853,138.5
pbl,clean_persistence,-15,0.18965356340000994,0.10230298364204271,0.2927827693624334,184,606851,3116.0
pbl,onset,-15,0.15290841540431166,-0.004450076675463813,0.3441962598400022,168,12332,52.0
pbl,polluted_persistence,-15,-0.2816616200302986,-0.3904101664436167,-0.21782534347891017,184,256353,1220.0
pbl,clearance,-15,-0.2139295848208225,-0.32556677145059987,-0.11090351743469223,184,28853,138.5
pbl,clean_persistence,-9,0.18437180862247196,0.09141517000636312,0.280531176395829,184,606851,3116.0
pbl,onset,-9,0.0659594452005503,-0.10066306431865421,0.23063633422752586,168,12332,52.0
pbl,polluted_persistence,-9,-0.2765003245990524,-0.3990448866270458,-0.2122733037631682,184,256353,1220.0
pbl,clearance,-9,0.03253553532340828,-0.10897561803398507,0.13404060145328334,184,28853,138.5
pbl,clean_persistence,-3,0.1697662321735504,0.07969550930774716,0.26900283950642395,184,606851,3116.0
pbl,onset,-3,-0.017883403289217458,-0.16922335193081112,0.14846832788982212,168,12332,52.0
pbl,polluted_persistence,-3,-0.2780144066884134,-0.40266089072349903,-0.21905668675269963,184,256353,1220.0
pbl,clearance,-3,0.3529103105774637,0.15388341091167923,0.5174066276430592,184,28853,138.5
pbl,clean_persistence,3,0.15121567760946103,0.0692074922002778,0.23729663223883038,184,606851,3116.0
pbl,onset,3,-0.10924046147421851,-0.27665471746821313,0.13465698081241867,168,12332,52.0
pbl,polluted_persistence,3,-0.2720083773141212,-0.3976852862712204,-0.20737297402188332,184,256353,1220.0
pbl,clearance,3,0.5980719183797627,0.4370896676193542,0.8424991305747777,184,28853,138.5
pbl,clean_persistence,9,0.13575358904178886,0.05945170142455337,0.21259600491773617,184,606851,3116.0
pbl,onset,9,-0.10305536462396045,-0.31195452170781873,0.16112639899587627,168,12332,52.0
pbl,polluted_persistence,9,-0.24536767218455063,-0.3692707139932869,-0.18571055595583322,184,256353,1220.0
